,primerid,Pr(>Chisq),coef,FDR
2947,Dalrd3,0.00012349210043214275,0.011044226502189697,0.0002380956635755443
2948,Dand5,0.011497182259610285,0.003573877593145494,0.01896122815801615
2949,Dap,1.971093425088506e-18,0.08014244756573342,2.6272375430639665e-17
2950,Dap3,8.983054660005289e-16,0.04873486383504677,7.206255456215502e-15
2951,Dapk1,0.04539294291360486,-0.0018291948448600562,0.07007161681392074
2952,Dapk2,0.8441640294227012,,0.8755842124178731
2953,Dapk3,1.5731890651186187e-16,0.04704210489417571,1.4515767194972996e-15
2954,Dapl1,2.0208555866701327e-76,0.5569829460550533,4.048154481007909e-74
2955,Dapp1,2.1490223467835522e-19,0.0462289325349384,3.3908432508267418e-18
2956,Dars,8.326328689804706e-09,-0.023566280125512984,2.30403433734696e-08
2957,Dars2,0.0033890597265605125,0.003610520389995396,0.005840845827994938
2958,Daxx,4.625282518530529e-19,0.09579901379320083,6.889079199475105e-18
2959,Dazap1,1.1983043558304615e-38,0.1605360644780769,8.581846013621057e-37
2960,Dazap2,1.1448331714512935e-09,0.0025291015232011826,3.4823688591108666e-09
2961,Dbf4,1.9567169023626403e-12,0.048084904929130035,8.676849863476553e-12
2962,Dbi,4.572519385007394e-12,-0.05293266327837459,1.9122953990793402e-11
2963,Dbn1,0.5620002540760402,,0.6256417132602309
2964,Dbndd1,0.20527968167536348,,0.28051169155876166
2965,Dbndd2,0.5466467333720296,-0.0005296633104736109,0.611059534870052
2966,Dbnl,1.1540662586227383e-12,-0.030405556160034375,5.285455210962057e-12
2967,Dbp,2.660707931095116e-11,0.04205029168459132,9.934172075525849e-11
2968,Dbr1,3.731718483288351e-07,0.01678995961155233,8.761646488196296e-07
2969,Dbt,1.7902140333568563e-05,-0.007011267358188772,3.673992333935927e-05
2970,Dcaf1,3.165102653955137e-07,0.017511697928886696,7.484696130533432e-07
2971,Dcaf10,0.007680951351529342,-0.000592246149238175,0.012871739764893133
2972,Dcaf11,3.021372842578042e-08,0.04265009556016672,7.870602229572879e-08
2973,Dcaf12,7.429712404546056e-15,0.030436582542998053,5.03893448751892e-14
2974,Dcaf12l1,0.2409515503183387,,0.3220921014023286
2975,Dcaf13,2.0346643828541257e-14,-0.03347948725456282,1.2690943637098251e-13
2976,Dcaf15,0.00013302612392068227,0.007616017936205838,0.00025594196615140176
2977,Dcaf17,3.528358107441072e-21,0.029748130578203053,7.479902724087499e-20
2978,Dcaf4,1.3999353283456042e-06,-0.002882690996260054,3.1275102809751e-06
2979,Dcaf5,1.088335293309804e-06,0.01822251810330238,2.453191523830416e-06
2980,Dcaf6,1.056940289160336e-13,0.032522034236625266,5.855322114939544e-13
2981,Dcaf7,3.606125765237647e-08,0.017556231491704877,9.337555325424272e-08
2982,Dcaf8,3.5087862798761758e-22,0.0797114743363222,8.66043642150866e-21
2983,Dcakd,1.398185994740027e-09,-0.008992736667544937,4.213151693764258e-09
2984,Dcbld1,0.43168669899562795,,0.5081124721567392
2985,Dcbld2,0.7799980732370332,,0.8213571056134598
2986,Dcdc2b,0.24959668257407802,,0.3315004656999045
2987,Dck,5.1229221713752675e-09,0.012574938625746865,1.447149606637011e-08
2988,Dclk2,0.1907289137788252,0.004050261855062776,0.2631781018519439
2989,Dclre1a,0.08354281799279883,-0.0006275531136546377,0.12411100927520051
2990,Dclre1b,0.00010695352955127164,0.008661288117199434,0.00020754059882881884
2991,Dclre1c,3.4982981107228217e-09,0.015006742603474628,1.0061064603914032e-08
2992,Dcp1a,1.6660654424317303e-10,0.02723615906860391,5.582631889767607e-10
2993,Dcp1b,5.8879009376539127e-08,0.03134476296254381,1.4907962403416814e-07
2994,Dcp2,3.185239858339546e-09,-0.015862440449597254,9.181727908648426e-09
2995,Dcps,3.0151321684486885e-18,0.018146197505281847,3.890624432592032e-17
2996,Dcst1,1.0,,1.0
2997,Dctd,0.16512122284127892,-0.0012332590311811432,0.23107274902421354
2998,Dctn1,1.1792867052521598e-11,0.02855750693320147,4.626767198409127e-11
2999,Dctn2,1.5941417743873605e-15,-0.00012637380005670051,1.2234440647186063e-14
3000,Dctn3,1.6301945375282846e-21,-0.023860860546995766,3.692236635899503e-20
3001,Dctn4,7.531775787054298e-12,0.023197036397219317,3.0493323060534417e-11
3002,Dctn5,1.7127167747452438e-20,0.007835551225992443,3.2652650014522424e-19
3003,Dctn6,1.382676353254025e-19,0.00875895978540342,2.2670643599854247e-18
3004,Dctpp1,1.8345365415201043e-06,-0.018550643480356316,4.051927784738077e-06
3005,Dcun1d1,1.8295888669579394e-14,0.014886774494495547,1.1520991944916919e-13
3006,Dcun1d2,9.820618316954471e-08,0.005828483360536915,2.4404995752776825e-07
3007,Dcun1d3,0.005582095340915484,0.0034963657062750605,0.009471608372469164
3008,Dcun1d4,0.1504628198164716,0.00446237315677029,0.21278046962749608
3009,Dcun1d5,1.8325041300555068e-48,0.23747697819525776,1.948374775817478e-46
3010,Dcxr,0.015574153518118866,0.010269436972185422,0.025355235562713657
3011,Dda1,8.877834951062601e-18,0.06154268004921304,1.0479029435831535e-16
3012,Ddah2,0.1588595367990403,,0.22341844908794617
3013,Ddb1,2.190941727629093e-13,0.028089125207437365,1.1371834982834894e-12
3014,Ddb2,3.176159765340175e-14,0.008150771981670496,1.9112268296269872e-13
3015,Ddc,0.03388530893019648,-0.010615250928203408,0.05320490060583616
3016,Ddhd1,0.00011636858907144442,0.021057148052397584,0.0002250519991808458
3017,Ddhd2,5.052317331435769e-11,0.027105327812688818,1.8171514482202757e-10
3018,Ddi2,0.020028015402102833,0.012239948650196762,0.03225296852940293
3019,Ddias,0.19373860589408679,0.004116911934380536,0.2670111686776416
3020,Ddit3,1.136484469157214e-09,0.022524683055738348,3.4607817432674623e-09
3021,Ddit4,2.7835853603506554e-42,0.35160495489359517,2.346019320168705e-40
3022,Ddost,3.284564426383721e-12,0.04307626398282555,1.4081653071177354e-11
3023,Ddr1,0.1348992170281026,0.012227708893143705,0.19280084559636376
3024,Ddrgk1,4.929370677565999e-16,-0.029765196541548133,4.151965966198491e-15
3025,Ddt,5.114761264185495e-13,-0.0007362193274602635,2.474491781364085e-12
3026,Ddx1,3.1013904372425666e-13,-0.019226975660246448,1.5599497315708426e-12
3027,Ddx10,8.074261097860625e-11,0.009702895376411447,2.8225199012298827e-10
3028,Ddx11,0.0016354390613301508,0.010701346820572666,0.0028880846691842783
3029,Ddx17,1.159996911616565e-13,0.054465988290793715,6.337342811211131e-13
3030,Ddx18,1.0530652783762575e-17,-0.04802230163560128,1.2200727810324083e-16
3031,Ddx19a,2.581962708544199e-13,-0.05243003192852086,1.319818363812793e-12
3032,Ddx19b,3.6141673350433207e-12,0.0019688128924114784,1.538497718046467e-11
3033,Ddx20,2.44569715397944e-10,-0.010765795510456935,8.039102511843953e-10
3034,Ddx21,9.861385232376068e-17,0.00041494273189585096,9.545102708816668e-16
3035,Ddx23,1.9156717799002133e-16,-0.0004083667792284251,1.747750187576287e-15
3036,Ddx24,3.132343603386786e-14,0.030852313313840307,1.8881488567820392e-13
3037,Ddx27,2.1536081957584096e-17,-0.0074425105145946024,2.3630028490107567e-16
3038,Ddx28,0.0036991084924255123,-0.0015978609526045816,0.006354595772098612
3039,Ddx31,6.570508851830401e-13,0.016861047962812403,3.1273269059917284e-12
3040,Ddx39,2.2275351355602243e-12,-0.04188826095343834,9.768080787980147e-12
3041,Ddx39b,3.754430483802482e-11,0.025389979152171005,1.371761515916413e-10
3042,Ddx3x,1.3918964423252762e-09,-0.02635699184749324,4.195113961146962e-09
3043,Ddx41,3.496082778863819e-14,0.004120057169838098,2.0873803960887994e-13
3044,Ddx42,8.762603738921718e-14,0.01268194676678952,4.919443902492932e-13
3045,Ddx43,0.008857003254105655,0.009212843430459422,0.014737149269080098
3046,Ddx46,4.939446670402813e-08,0.04564887787491628,1.2601150217480192e-07
3047,Ddx47,1.1349246564078922e-20,0.0032911967921708807,2.250635380325665e-19
3048,Ddx49,2.926103617729568e-10,-0.008500201387982312,9.529831339363359e-10
3049,Ddx5,1.2960793421522863e-20,0.19381036363963489,2.5410508747842414e-19
3050,Ddx50,1.9367812680276543e-16,0.01546006760024976,1.7658437128415723e-15
3051,Ddx51,0.0003448452345995574,-0.0004829648467353023,0.0006425520130271073
3052,Ddx52,3.0600966634515646e-12,0.016407126220289642,1.3164225360170411e-11
3053,Ddx54,3.069566118617546e-24,0.03436985802606979,9.407437448233198e-23
3054,Ddx55,1.6251558823268138e-08,-0.005850668800219935,4.365967853356894e-08
3055,Ddx56,2.317282022370045e-12,-0.02999441292674071,1.0139117478062286e-11
3056,Ddx58,5.15435896082917e-12,-0.04005613959228749,2.137579281681186e-11
3057,Ddx59,0.0005727939247249965,0.008859101766046418,0.0010486301493442254
3058,Ddx6,4.252476539223449e-14,-0.02385513689517421,2.5075823688202437e-13
3059,Ddx60,1.0200854683354348e-08,0.03566578147914996,2.7986544945082134e-08
3060,Deaf1,3.3798576893728836e-05,0.01411295228234874,6.80203741737216e-05
3061,Decr1,0.05005266149288455,0.008424616979521116,0.07680149724185727
3062,Decr2,0.00493824277167937,0.011257398111232164,0.008418400541459332
3063,Dedd,3.1388044610045776e-11,0.016965042648051806,1.1615677445784544e-10
3064,Dedd2,2.050725845297747e-18,0.06230997439640745,2.7254935224716786e-17
3065,Def6,3.378901373115371e-32,0.1414176966050502,1.8243427648125258e-30
3066,Def8,0.04541835779277591,-0.008856446630274753,0.07010301969980441
3067,Degs1,1.0060022560912886e-14,-0.028294831671673404,6.65946512629013e-14
3068,Degs2,0.862054396062308,,0.8904036213097206
3069,Dek,2.211314435243659e-19,0.11772725613511165,3.4851525796964485e-18
3070,Dennd1a,2.002748957405374e-12,0.037967766137971065,8.855405018956198e-12
3071,Dennd1b,5.424532962602846e-08,-0.005684212994254811,1.3787770248086896e-07
3072,Dennd1c,1.5270766080641517e-17,0.08631035099906015,1.723041051156139e-16
3073,Dennd2c,0.015594326246918897,0.007135702406655994,0.025382098137648728
3074,Dennd2d,2.0746102099245874e-37,0.24757440578488465,1.4409679558581732e-35
3075,Dennd3,0.5241819692738897,0.0017229564499460566,0.5909660015745273
3076,Dennd4a,6.556829909271106e-07,0.004349927812995341,1.5042075187708755e-06
3077,Dennd4b,8.297998104087818e-05,0.012260301962492608,0.00016250344261079883
3078,Dennd4c,4.378127533987372e-05,-0.008496823874602925,8.739814958806103e-05
3079,Dennd5a,0.07574475949901377,-0.00011774564039100134,0.11330563482633856
3080,Dennd5b,1.0,,1.0
3081,Dennd6a,4.161271358564311e-14,0.03808633349600978,2.4558963585856495e-13
3082,Dennd6b,0.00026792931603890856,0.007632581077620819,0.0005033051109390859
3083,Denr,9.53924039439838e-10,0.012980758198374742,2.935248903191772e-09
3084,Depdc1a,1.0,,1.0
3085,Depdc1b,1.0,,1.0
3086,Depdc5,3.6081087649884355e-05,0.013499023359846807,7.248732463614849e-05
3087,Deptor,0.02974385254901981,,0.047044230453433096
3088,Dera,2.6859596847569914e-13,0.022164191644099163,1.3644003955424892e-12
3089,Derl1,1.2186088741687644e-10,0.012321660590905448,4.1599436549174273e-10
3090,Derl2,6.222592576214554e-16,0.014065407242406486,5.128722396448274e-15
3091,Derl3,0.3736679499331201,,0.4551721515797643
3092,Desi1,6.146752276630033e-11,0.0049425867453589956,2.187446188660667e-10
3093,Desi2,1.2991957680219945e-27,0.13798874937182545,5.160196524597704e-26
3094,Det1,1.8470367945013794e-12,0.0037351373206000044,8.22478820025711e-12
3095,Dexi,0.00046585403946926887,0.012318277608034077,0.0008589960690427207
3096,Dffa,6.440913718196612e-12,0.024134703232328122,2.636254350397204e-11
3097,Dffb,4.4737796258365027e-07,0.016840784623996463,1.0425995951494207e-06
3098,Dgat1,4.968470147026777e-06,0.0092839353426576,1.0624101852135536e-05
3099,Dgat2,0.5230477529372984,,0.590149810211704
3100,Dgcr14,1.3615715013100955e-15,0.0111648552630923,1.0590681649469972e-14
3101,Dgcr2,5.149129857010122e-09,0.025495822416800484,1.454255678046463e-08
3102,Dgcr6,3.719632163914405e-05,-0.010075081141344873,7.464105076890956e-05
3103,Dgcr8,0.0008536766030017986,0.008824174418435984,0.0015448439390797148
3104,Dgka,1.72467010699974e-21,0.09959303992513968,3.869868542037404e-20
3105,Dgkd,4.4716463617718274e-21,0.07863836587870401,9.364711517031847e-20
3106,Dgke,0.000886983321095897,-0.00181363602755185,0.0016036472811232817
3107,Dgkeos,0.3574561503250587,,0.44179679189857696
3108,Dgkg,0.2423220342804949,,0.32339240685768084
3109,Dgkh,0.005073078879142307,0.008348682057136418,0.008640800525878616
3110,Dgkq,0.007151908318409563,0.017357580982195274,0.012012841995024545
3111,Dgkz,1.1673934034211186e-20,0.10100380309132446,2.3083993736890846e-19
3112,Dglucy,0.00228084816466459,0.008913193208755932,0.00398708528291311
3113,Dguok,7.747678649650409e-22,0.056949325679550744,1.8305711845379137e-20
3114,Dhcr24,0.0013762727741110392,0.012015594983091484,0.00244572413008007
3115,Dhcr7,2.3359299128433436e-09,0.018744134362200127,6.836168379276031e-09
3116,Dhdds,7.98714159105172e-05,-0.0014447324677922813,0.00015663772853506935
3117,Dhdh,0.7270605972841842,,0.7764375782787603
3118,Dhfr,0.06808862873119198,0.0019168227286910922,0.10247397934696598
3119,Dhodh,9.572221346717216e-09,-0.017734281627214507,2.6334171455096477e-08
3120,Dhps,5.044604789439938e-16,0.04938992202975617,4.238694674750081e-15
3121,Dhrs1,4.4942188015979e-09,0.012802297012644653,1.2800142649018375e-08
3122,Dhrs11,0.007972007697733487,0.00787981567706948,0.013335240275695541
3123,Dhrs13,1.7513550481025373e-09,-0.025827699767825004,5.211459520963029e-09
3124,Dhrs13os,0.030135946753421766,,0.047620790674036316
3125,Dhrs2,0.3541573540777514,,0.43890997472094373
3126,Dhrs3,0.29942665912858496,,0.385387399429677
3127,Dhrs4,3.3719936390615034e-08,0.00783620243424954,8.752618981992131e-08
3128,Dhrs7,1.940566943337391e-17,-0.01081389401578911,2.1526899109798892e-16
3129,Dhrs7b,2.1360754982636128e-06,-0.0004401894735726747,4.699162109979254e-06
3130,Dhx15,3.4741601854108947e-12,0.0017091910660669285,1.4820938914428824e-11
3131,Dhx16,6.040709752329183e-11,0.02010898715479892,2.1513705281291924e-10
3132,Dhx29,5.810325814321216e-10,-0.008530026972367502,1.828559276082601e-09
3133,Dhx30,1.0148937415160914e-18,-0.031014890067768364,1.4358097538623762e-17
3134,Dhx32,6.032008208156231e-10,0.0008832693765755059,1.8953038748155357e-09
3135,Dhx33,0.0006650747539904625,-0.00010963587990383411,0.0012121127702605713
3136,Dhx34,3.669789302116435e-05,0.012818228843286136,7.367295240937308e-05
3137,Dhx35,0.06590762777071295,0.004988976543517973,0.09941888366766281
3138,Dhx36,5.10782189903609e-08,0.011676396272419023,1.3013882818152412e-07
3139,Dhx37,0.00035064821511015794,-0.005439477158613704,0.0006529604955880408
3140,Dhx38,1.5361979678667528e-07,0.023110207065080927,3.745515666229363e-07
3141,Dhx40,1.8231565681447358e-09,0.0345028597365758,5.411138089949869e-09
3142,Dhx57,0.00012738910360392657,0.008486888830026983,0.00024533540337375964
3143,Dhx58,2.2656907970970868e-05,0.028023663969264045,4.620297757078185e-05
3144,Dhx8,4.016187679480385e-11,0.00047008994135830373,1.4627601081891405e-10
3145,Dhx9,1.3709200487179553e-15,0.0024903727334495973,1.0657399838796164e-14
3146,Diablo,8.226725712227953e-21,0.03899783287998648,1.6575773002101276e-19
3147,Diaph1,1.1238490610759961e-11,0.0051066129362561385,4.426857145110407e-11
3148,Diaph2,7.785085295885585e-06,0.00679159241885454,1.637331846617933e-05
3149,Diaph3,0.11595135390942965,0.0008280162366190568,0.16792535768400424
3150,Dicer1,1.0691256705795036e-08,0.02756538563755316,2.927968103576362e-08
3151,Dido1,5.201538904949918e-18,0.0384058014718347,6.39641198791973e-17
3152,Diexf,0.002443188360954054,-0.00015966022672807972,0.004262242777370559
3153,Dimt1,1.2307836611541238e-08,0.002063217085956942,3.348797591431555e-08
3154,Dip2a,0.3884410644824176,,0.46932101339824966
3155,Dip2b,5.143333381232594e-25,0.08945467801148699,1.6846245022605903e-23
3156,Dip2c,0.7434315417587666,-0.0001919939195015475,0.7905000977144143
3157,Dirc2,0.00782947236361802,-0.012111912007458685,0.013107917515737436
3158,Dis3,0.00011910198203707127,0.0196833789053198,0.000230080726165814
3159,Dis3l,2.120389558560913e-06,0.01890777616658059,4.667626131299401e-06
3160,Dis3l2,1.05887720688692e-06,-0.005383273180809139,2.389908679554377e-06
3161,Disp1,0.00121172252472843,0.008033387195433575,0.002164438968311755
3162,Dixdc1,0.5620002540760402,,0.6256417132602309
3163,Dkc1,1.084060196576288e-08,-0.0902540412485981,2.9676926197420187e-08
3164,Dkkl1,1.9210025938029693e-08,-0.030391860738433335,5.118512385294379e-08
3165,Dlat,5.869677734659219e-10,0.027562660150324714,1.8459769203290039e-09
3166,Dld,1.680925932927961e-13,0.012573346087579679,8.908649633792283e-13
3167,Dlec1,0.2452077144200401,,0.32664427801790613
3168,Dleu7,0.5156409271144842,,0.5846500276194004
3169,Dlg1,3.6391664901551883e-06,0.017973505942860686,7.872994087795432e-06
3170,Dlg3,0.14473469233431407,0.006314694886541359,0.20543468037018783
3171,Dlg4,1.2693146390540207e-07,0.017013345543240035,3.1184619518316165e-07
3172,Dlg5,0.24677284728881643,,0.328444323083873
3173,Dlgap3,0.22656360822355745,,0.3059959148784455
3174,Dlgap4,5.350124740243763e-13,0.05463627571092858,2.578431804729752e-12
3175,Dlgap5,3.5098694883577804e-05,-0.006226037189054408,7.05649688263e-05
3176,Dll1,0.3717668683575869,,0.4536159652576418
3177,Dlst,6.682928961924864e-17,0.04287355787435623,6.717923208125489e-16
3178,Dmac1,2.2988468186237286e-12,-0.06526398536181716,1.0062952943496287e-11
3179,Dmac2,1.1280873809725572e-16,0.02377683063370456,1.0813053938836814e-15
3180,Dmap1,5.363585172924611e-12,0.00017559558135542275,2.2213057980928606e-11
3181,Dmbt1,1.0,,1.0
3182,Dmrta1,0.3577085221240643,,0.44188463605316086
3183,Dmrta2,0.348507199638757,,0.43365741028149973
3184,Dmtf1,1.0886146714415514e-21,0.04369739913374482,2.520407368285615e-20
3185,Dmxl1,4.2314969325283454e-08,0.03792927739110274,1.0883466803387941e-07
3186,Dna2,0.3716259097759731,,0.4535640905009713
3187,Dnaaf2,3.6304592661232054e-10,-0.0035960655427749177,1.168884415941182e-09
3188,Dnaaf3,0.3960411393413947,,0.4765564777322121
3189,Dnaaf5,3.1828859915675664e-06,0.013368195879207366,6.920536444147696e-06
3190,Dnah11,0.7769393871585487,,0.8185103818068186
3191,Dnah12,0.07558875973519166,,0.11309675655551192
3192,Dnah14,0.8331949175916741,,0.8670044531319822
3193,Dnah17,0.14369140236877595,,0.2041215378767956
3194,Dnah8,4.744896473031087e-20,0.14769648821791342,8.386695530720676e-19
3195,Dnaja1,7.194541892920854e-06,0.0389463843150043,1.5163610558699609e-05
3196,Dnaja2,5.913456537653921e-15,0.06315121202337926,4.0664575255449e-14
3197,Dnaja3,3.1335591228115566e-16,-0.0048082473218187816,2.7257428694462767e-15
3198,Dnaja4,0.10460669960453352,0.0015182940966125347,0.15285694068441297
3199,Dnajb1,9.529728154353016e-10,0.018482687406244924,2.9329748953343886e-09
3200,Dnajb11,4.0901006461465336e-12,-0.022871226206222006,1.7267370534831212e-11
3201,Dnajb12,5.006472427441105e-11,0.01842338973491022,1.8025387312344609e-10
3202,Dnajb13,0.9365763880663893,-7.49814555303353e-05,0.9516546964532555
3203,Dnajb14,0.05896342411635808,-0.007743800225084099,0.08955960968530785
3204,Dnajb2,1.917379877225661e-05,0.01715349310308311,3.924481661929971e-05
3205,Dnajb3,0.11334640802672631,,0.1644629489550085
3206,Dnajb4,3.004885603059109e-07,-0.004366030742768007,7.124104426326416e-07
3207,Dnajb5,0.0024095692061325007,0.01103497526438834,0.004206247230002958
3208,Dnajb6,4.8611620753989665e-20,0.015737396622310718,8.570278342623025e-19
3209,Dnajb9,6.344664202859739e-11,0.009769484535512102,2.2538151789238578e-10
3210,Dnajc1,2.1205699330326123e-23,0.06981310922241413,5.993970882285638e-22
3211,Dnajc10,1.1964529198355833e-20,0.10362222369493035,2.3557510338984945e-19
3212,Dnajc11,1.5816945755977194e-10,-0.011801612273510537,5.31409392900138e-10
3213,Dnajc12,0.015648868303196558,-0.006773749943198567,0.025464876110993975
3214,Dnajc13,1.4743438614559985e-09,0.00960100685464628,4.4281575082670165e-09
3215,Dnajc14,3.863154675505795e-17,0.07897652477408484,4.0421289874974336e-16
3216,Dnajc15,4.496192784370254e-17,-0.11619187849242121,4.665643893811235e-16
3217,Dnajc16,0.03306449002556484,0.0016032690068944443,0.051986961794261995
3218,Dnajc17,7.507737761592312e-13,-0.013367671110662727,3.5417048239156637e-12
3219,Dnajc18,0.0015272979344908488,0.0114785088941411,0.00270367726057025
3220,Dnajc19,2.836726760034004e-13,-0.011568279647580781,1.4351843805706445e-12
3221,Dnajc2,1.6233935801952015e-26,0.08259800765729808,5.951868982880126e-25
3222,Dnajc21,2.6785852762610225e-06,0.0041223060514259825,5.8525775669427526e-06
3223,Dnajc24,4.730142307054095e-11,0.01619015312488087,1.7079421882994175e-10
3224,Dnajc25,0.35286768053746054,0.0044883159251797086,0.4378080514800464
3225,Dnajc27,0.012537792511435372,0.006709970683137459,0.020596311872243846
3226,Dnajc28,0.20472418561301084,0.002695144967451369,0.27989096869861874
3227,Dnajc3,9.70201143782593e-13,-0.044788224693437684,4.500040338712416e-12
3228,Dnajc30,6.477612301650853e-12,0.010916850461002964,2.6481383387582994e-11
3229,Dnajc4,1.9352854281549215e-05,0.013391653024315983,3.959957836855267e-05
3230,Dnajc5,5.66670490633728e-14,0.04737874066853531,3.2840752710856976e-13
3231,Dnajc6,5.961618327947655e-08,-0.020353719625012163,1.5083560045559673e-07
3232,Dnajc7,4.604904773508574e-15,0.043818005307086794,3.2407837973236e-14
3233,Dnajc8,4.515013302309688e-13,0.021004074196844358,2.2100968722375745e-12
3234,Dnajc9,5.650225442212262e-15,0.012937658624398163,3.90877958269559e-14
3235,Dnal1,0.19407239290944414,,0.2673912096086859
3236,Dnal4,9.306361045024742e-06,-0.004512450577076159,1.9489776115807878e-05
3237,Dnase1,0.7512653096804122,,0.7974248776193682
3238,Dnase1l1,3.344169692444523e-06,-0.004586964732790556,7.252959907260034e-06
3239,Dnase1l2,0.6390506901164854,-0.000672933949561182,0.6978875919115178
3240,Dnase2a,1.7992626081681534e-05,0.01750358260297008,3.6914661971352556e-05
3241,Dnd1,0.3739094883789396,,0.4554262379603193
3242,Dnhd1,0.9946214343835835,-0.0003837699842528172,1.0
3243,Dnlz,4.145494053984166e-09,-0.02512837739046475,1.1848432343707433e-08
3244,Dnm1l,6.026490140132388e-05,0.0017904817913273474,0.00011916759186968508
3245,Dnm2,9.882399967136058e-15,0.027161731506015085,6.551296515383913e-14
3246,Dnm3,3.07731080435928e-05,,6.214872872275566e-05
3247,Dnmbp,0.009296404981053538,0.007004281768648642,0.01544781313394109
3248,Dnmt1,5.920218516831492e-09,0.009770885874913648,1.6611705306464652e-08
3249,Dnmt3a,2.9145507359094673e-15,0.056394302729410734,2.1314772630550612e-14
3250,Dnmt3b,0.0037770162395934018,0.018539843788105456,0.006483596431154993
3251,Dnpep,1.6229984358661734e-19,0.024092052144575674,2.617629449304813e-18
3252,Dnph1,0.7645610517842863,-0.00042306729211520513,0.8083748981093034
3253,Dntt,1.2553413856829867e-66,-0.12828533578780274,1.9944055899896832e-64
3254,Dnttip1,0.047336275889720614,0.010974781313736574,0.0728599115086546
3255,Dnttip2,3.282317298860255e-14,0.028870203964247554,1.968685133161936e-13
3256,Doc2a,0.3166964168210722,,0.4037426557185814
3257,Doc2g,0.6679522257877348,,0.7246241005288495
3258,Dock1,0.09291494172553812,,0.13712239325791456
3259,Dock10,1.5125860748814354e-22,0.11825627094035918,3.9078438742077015e-21
3260,Dock11,9.674683408254641e-21,0.07808497975579892,1.9380213633173285e-19
3261,Dock2,3.940996900728492e-12,0.018173731514846025,1.669398074222164e-11
3262,Dock4,0.4201283011216969,-0.003535144337584119,0.4983846467038108
3263,Dock5,0.1430724533986429,,0.203409530022222
3264,Dock6,0.4170143345823915,,0.49586821512369367
3265,Dock7,0.4123477566365923,,0.4919145859743266
3266,Dock8,5.908105647868821e-16,0.03649134784788777,4.88993031526005e-15
3267,Dock9,0.000765552743546297,-5.0413861724385445e-05,0.0013897386421456417
3268,Dohh,1.137446678737735e-13,-0.0007526413183658875,6.22891758855506e-13
3269,Dok1,8.40643258224139e-09,0.0072554945174480995,2.3248041446926867e-08
3270,Dok2,3.022478902458554e-21,0.1314917294825123,6.477008277485602e-20
3271,Dok3,0.14241780989482142,,0.20256214945114442
3272,Dok4,0.0068308174623315085,0.005689382499268915,0.011495867400991856
3273,Dolk,0.0021754542759778845,0.006992122833953642,0.0038100771670763205
3274,Dolpp1,8.407309028449965e-07,-0.0139459450677097,1.914428754386086e-06
3275,Donson,4.5162877871536834e-12,0.06137737830993194,1.8922136948783937e-11
3276,Dopey1,1.2863208418118474e-07,-0.010678614919449533,3.1591198783801266e-07
3277,Dopey2,3.373003184622583e-05,0.006347965027226905,6.789231107886026e-05
3278,Dot1l,8.961992251597222e-09,0.0407663891901686,2.4715214864640226e-08
3279,Dpagt1,1.2975412655328997e-05,0.013448201256313047,2.6872363458489274e-05
3280,Dpf2,1.0926113846179741e-20,0.047707719372624496,2.1760914348976426e-19
3281,Dph1,0.010531681840596196,-0.008067035352611988,0.017420883963705197
3282,Dph2,5.101655114251765e-07,0.017653226343344396,1.1819489941198106e-06
3283,Dph3,8.619227826249585e-15,-0.01569112708949727,5.78887108913614e-14
3284,Dph5,6.773235403596432e-08,-0.006508270624597745,1.7046551301622337e-07
3285,Dph6,2.9999108181236463e-12,-0.025260760418336414,1.2941562836487216e-11
3286,Dph7,7.202343525474554e-15,-0.00014504641123512518,4.89915315989711e-14
3287,Dpm1,7.017780015445719e-11,-0.006729676678437518,2.478276836318108e-10
3288,Dpm2,5.630564075459529e-19,-0.00679424482252361,8.244243289301018e-18
3289,Dpm3,5.4683101977812395e-18,-0.2012875057334682,6.694684105733596e-17
3290,Dpp10,0.4783791838707858,,0.5494106422486084
3291,Dpp3,2.638267129872935e-13,0.008894375891400408,1.3431354795249983e-12
3292,Dpp4,3.1583619975964537e-12,0.0438238374794746,1.3568409494491828e-11
3293,Dpp7,0.13825718360102185,-0.0016013993159645305,0.19723302629098194
3294,Dpp8,3.670667317405843e-17,0.04970257025581448,3.861184449100728e-16
3295,Dpp9,2.4105479065631394e-11,0.020500338991702144,9.044134952365829e-11
3296,Dpy19l1,0.10343495143244974,-0.012924516671695817,0.15130467760602395
3297,Dpy19l3,0.04173627950771937,0.007011363206088483,0.06476690865113922
3298,Dpy19l4,0.0007353722931456314,0.0011721706087785815,0.0013374099784024891
3299,Dpy30,3.776244224916205e-15,-0.017151409030028264,2.7044169780721134e-14
3300,Dpysl2,7.377639766665454e-14,0.03399596317880485,4.1981777214841454e-13
3301,Dqx1,0.6440421680722054,,0.7022127354337795
3302,Dr1,5.331783335429192e-15,0.03588905807501386,3.7051739196733175e-14
3303,Dram1,0.2167419415507159,,0.2943125175473028
3304,Dram2,1.9426589529719586e-15,-0.002736708752481526,1.4672913687419898e-14
3305,Drap1,3.7774622730162235e-13,0.043185502427950495,1.878132501353606e-12
3306,Drc1,9.343710663192056e-44,-0.23753913369583743,8.496629525436882e-42
3307,Drc3,0.3846717586239387,,0.46574396002978985
3308,Drg1,2.5635253319059022e-20,0.03366690882441192,4.781787737868202e-19
3309,Drg2,1.11450714715703e-12,-0.027423689979758498,5.119547287472405e-12
