,primerid,Pr(>Chisq),coef,FDR
72,1700037C18Rik,0.5077281384493778,-0.025926468216953796,0.6977224802336811
73,1700037H04Rik,0.045530365040760246,0.0830272125844166,0.145869464065642
74,1700040D17Rik,0.7012819943870143,,0.8328970037601222
75,1700040L08Rik,0.7088958657805755,,0.8341168002013551
76,1700041G16Rik,0.5890987120194678,,0.761440773839894
77,1700047I17Rik2,0.3075443689570872,,0.5131646122372714
78,1700052K11Rik,0.004837091628724677,,0.03225585849277286
79,1700055D18Rik,0.8820347285206462,-0.0018150979686088137,0.9256193591594387
80,1700056E22Rik,0.1365218437974135,-0.018108115269059227,0.3007719159955613
81,1700056N10Rik,0.37606084436031123,,0.5844756114902877
82,1700061G19Rik,0.7478063432513722,,0.8503662770621073
83,1700064H15Rik,0.65180622082681,,0.8067896816121632
84,1700065D16Rik,0.728405021015615,,0.838354477489362
85,1700066B19Rik,0.6674690885632649,-0.000987956012681892,0.8174320568124923
86,1700066M21Rik,0.6789603069800548,,0.8240384198430926
87,1700067K01Rik,0.8400064687222117,,0.9006509797350952
88,1700084C06Rik,0.594509349842281,-0.008320892800528315,0.7651979613275584
89,1700084E18Rik,0.48148515390902363,-0.005770923494082916,0.6763724747734229
90,1700086O06Rik,0.9697732374720294,2.3472301411275355e-05,0.9817612236830029
91,1700086P04Rik,0.7601438206819993,,0.8538476927537296
92,1700088E04Rik,0.28526083346871295,,0.4889329535967998
93,1700094J05Rik,0.6995220985127514,,0.8323057539041662
94,1700096K18Rik,0.7372273857329242,0.011570730572415026,0.8435335420815112
95,1700097N02Rik,0.04052994011453189,0.017548571900135812,0.13474135039402615
96,1700102P08Rik,0.5349226495974166,,0.7179961812059305
97,1700105P06Rik,0.7687112061039326,,0.8569351790464658
98,1700109H08Rik,0.45622073093171855,,0.6545798418154625
99,1700113A16Rik,0.3202581936441626,-0.028842633793143946,0.527430205966664
100,1700123O20Rik,0.0464882447626986,-0.016700454552805333,0.14795471345608674
101,1700125G22Rik,0.703225008407391,,0.8338610159311639
102,1810006J02Rik,0.47876511169152225,0.021967511089353867,0.6741882276348363
103,1810009A15Rik,0.001395886662498344,0.005868632592948508,0.01362185348995658
104,1810010H24Rik,0.6576052261195777,,0.8102905248023494
105,1810011H11Rik,0.6972004399868427,,0.8323057539041662
106,1810012K16Rik,0.35907074851840387,,0.5668585711144766
107,1810013L24Rik,0.6718987507497828,0.013693933109792021,0.8198109861689351
108,1810019N24Rik,0.5843652448864862,,0.7581379704315254
109,1810021B22Rik,0.4914378210723295,,0.6846470867285177
110,1810022K09Rik,7.804644769916722e-06,-0.26155514077318054,0.00031750713950343026
111,1810024B03Rik,0.27638169552210845,,0.4794493485936618
112,1810030O07Rik,0.8233416950413582,-0.023469121805801796,0.8898112332989666
113,1810032O08Rik,0.32764260462565814,0.01714319622623972,0.534284738399745
114,1810034E14Rik,0.5639582246803296,0.015164703809554154,0.7404795719631699
115,1810037I17Rik,0.02173913359239085,0.03514174302496098,0.08916246936584528
116,1810041H14Rik,0.06519704136238345,-0.0635502539900335,0.1856212061510258
117,1810043G02Rik,0.29176028178590396,-0.012295875223323757,0.4965710854085
118,1810044D09Rik,0.08720443896127568,,0.22580525318966402
119,1810055G02Rik,0.11559178547842669,-0.02022239370912519,0.2699152202841384
120,1810058I24Rik,0.03399157835067255,0.08291097181968854,0.12044060745771949
121,1810062G17Rik,0.9576620729558913,0.002899196363548041,0.9724072750516466
122,1810062O18Rik,0.8528866146698016,0.005726528710069378,0.907496827220925
123,2010107E04Rik,0.04754139920768479,-0.06544195891890836,0.14999696088391268
124,2010109A12Rik,0.7953249321611003,0.008371479539466715,0.8743330563361532
125,2010111I01Rik,0.050904305828132025,-0.0206814843152201,0.15686939302176447
126,2010300C02Rik,0.22384523954093788,,0.4179378410740503
127,2010300F17Rik,0.9855395813689427,0.0016837859823555096,0.992473247315104
128,2010315B03Rik,0.14887632178544383,-0.022222970761504132,0.3181139686172597
129,2010320M18Rik,0.8203953656279036,0.004802862535626371,0.8879830204260193
130,2200002D01Rik,0.6076289693835185,-0.012410275943779817,0.7750779788634314
131,2210016F16Rik,0.0015865115832971414,0.07158416603499537,0.014812958374599986
132,2210016L21Rik,0.10270089999125202,0.030546388120525986,0.2492905217514683
133,2210406O10Rik,0.8019539369608331,,0.8780568708597726
134,2210408I21Rik,0.9559155382052157,,0.9714998534926882
135,2210411M09Rik,0.07806386530462779,,0.20936220724892685
136,2210417A02Rik,0.7164574310323345,,0.8342366799122823
137,2210418O10Rik,0.07631542097650595,,0.20659003254586975
138,2300009A05Rik,0.020147247004254007,0.05029279916494798,0.08474152566743964
139,2310001H17Rik,0.0011137622271569776,0.15736524377257388,0.011786689785706865
140,2310001K24Rik,0.7155106125660164,,0.8341751354667843
141,2310009B15Rik,0.012167863553880463,-0.043962297686369195,0.06017858325707361
142,2310011J03Rik,0.20306223632646614,0.02845086933208829,0.3915995940573133
143,2310022A10Rik,0.27410993761138414,0.03085448631818885,0.47689496227029204
144,2310022B05Rik,0.5359080118202305,0.00285673235792145,0.7184494357913129
145,2310026I22Rik,0.08846328898710927,,0.22798128568664727
146,2310031A07Rik,0.7101441626463584,,0.8341168002013551
147,2310033P09Rik,0.18939068811511214,0.03299375300694252,0.3741234939433005
148,2310035C23Rik,0.12675720843259577,0.06879104387839788,0.2860197769962948
149,2310039H08Rik,0.006603841712835149,-0.0322791025470304,0.039328011721399436
150,2310040G24Rik,0.47981030344196535,,0.6750708342490905
151,2310043M15Rik,0.7509217361825622,,0.8511526099620284
152,2310044K18Rik,0.6395367446868633,-0.003714190285590101,0.8003790861892126
153,2310057M21Rik,0.09950256807024999,-0.03226840229504539,0.24468384721783082
154,2310061I04Rik,0.004503827952288572,-0.014313437179394428,0.030537318312865696
155,2310068J16Rik,0.1701041073718357,,0.3475780792996025
156,2410002F23Rik,0.41798268789938386,0.03943989160458179,0.6220837485900083
157,2410004B18Rik,0.02833886831797618,0.025723331941496896,0.10669434397592521
158,2410015M20Rik,7.268445561727344e-05,-0.09756042478179172,0.0017314376974989281
159,2410018L13Rik,0.7091058311358558,,0.8341168002013551
160,2410080I02Rik,0.7276787390236623,,0.8379574119994936
161,2410089E03Rik,0.5113292877249691,0.002370880072949444,0.6997045403647454
162,2410131K14Rik,0.057431145253642665,-0.015362556582505356,0.17088868440468835
163,2510002D24Rik,0.16761692675458098,-0.004149479178875454,0.344527574185515
164,2510009E07Rik,0.05880345722641272,,0.17353180121691783
165,2510017J16Rik,0.9010090027593172,0.002461818211204206,0.9371331289594291
166,2510039O18Rik,0.35563138231931224,-0.01684407551984269,0.5632028842847551
167,2510046G10Rik,0.10666993580300034,-0.021526842527867664,0.256640463862678
168,2610001J05Rik,0.07515009158636898,-0.06804640214913077,0.204636970438114
169,2610002M06Rik,0.00010012705943623558,-0.08741740102106732,0.0021743363167002283
170,2610008E11Rik,0.889965358389247,0.013752752840518134,0.9303575788934811
171,2610020C07Rik,0.9130530158233866,0.002756047935396669,0.944018012069233
172,2610021A01Rik,0.22821770329734836,-0.020461586996723825,0.4239537171706116
173,2610035D17Rik,0.38567259825238476,-0.011926038798591526,0.5933788870459702
174,2610037D02Rik,0.8034253112485945,-0.006416172421673427,0.8787464341781502
175,2610044O15Rik8,0.1584696258530273,0.031219429499105188,0.3319332015945222
176,2610206C17Rik,0.425929129323013,,0.6282732943454311
177,2610301B20Rik,0.8137327598441766,0.0058089160106618905,0.884845220936174
178,2610318N02Rik,0.7039731936547798,,0.8340776716789662
179,2610507B11Rik,0.5273885632237479,-0.02193058088009192,0.7121258180444333
180,2610524H06Rik,0.2371821495789486,0.04264051433859156,0.4340429873264533
181,2700012I20Rik,0.9794039812275844,0.0006089482169251443,0.9882373880481264
182,2700016F22Rik,0.4118486744516353,,0.6169114035719057
183,2700038G22Rik,0.19333278301409385,0.026560623072659283,0.3792797512394858
184,2700049A03Rik,0.9554210413603768,-0.0009937046469128408,0.9713124258211375
185,2700062C07Rik,0.06225848534996126,-0.01776062249315792,0.17975116044464848
186,2700097O09Rik,0.4496248806786818,-0.00597804891885903,0.6487322569741705
187,2810001G20Rik,0.014922508786102158,0.05155414896063207,0.06914905143855772
188,2810004N23Rik,0.012584763138299022,0.012632878018128735,0.061380724843474795
189,2810006K23Rik,0.47467704811821093,-0.024525679668111325,0.6705960130304307
190,2810021J22Rik,0.3378377569201833,-0.01723230534449889,0.5448014278262415
191,2810402E24Rik,0.2168262579466694,-0.010690646863758889,0.40962782753156646
192,2810403A07Rik,0.034298519741452115,0.057655387817146186,0.12105928235504085
193,2810405F17Rik,0.08922219516671555,,0.22927688790790518
194,2810408A11Rik,0.25234506395352624,,0.452473333047751
195,2810414N06Rik,0.33136076015276894,,0.5380962058986773
196,2810425M01Rik,0.2065975606308078,,0.3963661666979057
197,2810454H06Rik,0.25869229854890435,0.00927955497730825,0.4603435488206514
198,2810474O19Rik,0.0005436801484194714,-0.04204583264026929,0.007270343927103497
199,2900009J06Rik,0.49886456157482617,,0.6910092976949636
200,2900060B14Rik,0.671942056926266,-0.011046447982900033,0.8198109861689351
201,2900076A07Rik,0.06235130762611055,0.03790473534008419,0.1797657350564117
202,2900093K20Rik,0.05751220777573961,-0.026124579000942075,0.17104865023261742
203,2900097C17Rik,0.06097546209000181,0.03307546866516471,0.17726741067000526
204,3010003L21Rik,0.2727207944579457,,0.4754663014048352
205,3110001I22Rik,0.8074686703091106,0.005426157439289706,0.8810155380506057
206,3110002H16Rik,0.022965707781987057,-0.038959006750642955,0.09273616452088232
207,3110009E18Rik,0.7155943594347525,-0.021455024806886047,0.8341751354667843
208,3110040N11Rik,0.002278349887046263,-0.06265515790884874,0.019097273293324918
209,3110043O21Rik,0.3659662322485019,-0.00768285155785548,0.5746863798234956
210,3110062M04Rik,0.08884196545724249,-0.046260162882134734,0.2287219698334186
211,3110070M22Rik,0.524801260860583,,0.7101252482271172
212,3110082I17Rik,0.3505562358994955,-0.017391403993352678,0.5574907521031449
213,3222401L13Rik,0.05007134882994837,,0.15529554476219135
214,3300002I08Rik,0.610222038203456,-0.017335484654586206,0.7773568664791891
215,3830403N18Rik,0.22122013327670353,,0.41497773827426426
216,3830406C13Rik,0.033476241844947185,0.0124935065068357,0.11920820500256635
217,4430402I18Rik,0.4125466312040142,,0.6174401921866098
218,4632404H12Rik,0.6647597373313688,-0.0041507513589287125,0.8161440264563485
219,4632415L05Rik,0.8060330791092496,0.009377303032275661,0.880062797881578
220,4732440D04Rik,0.1630008072389209,0.018846350633731995,0.338476431650247
221,4732465J04Rik,0.9405821654259857,,0.9607479035450884
222,4732471J01Rik,0.1652859052321185,,0.3412175366644183
223,4732491K20Rik,0.8267120447520712,,0.8918383057032674
224,4732496C06Rik,0.07655924559309457,,0.20699605610156194
225,4831440D22Rik,0.7820277281165899,,0.8659250117798579
226,4831440E17Rik,0.2017442900879827,,0.3898605729183256
227,4833403J16Rik,0.7486209652350192,-0.015737548244896864,0.8503747628956323
228,4833413E03Rik,0.9036532030623775,,0.9387703089487662
229,4833413G10Rik,0.4575915429965889,,0.6556457442821337
230,4833418N02Rik,0.01734045584780963,,0.07629069935851639
231,4833420G17Rik,0.002828093974373393,0.04624525980151911,0.022106062070429578
232,4833439L19Rik,0.08230331074300447,0.046694536665146114,0.21788727733146968
233,4833445I07Rik,0.35682026620386004,,0.5645828413113073
234,4921507P07Rik,0.3335548768471877,-0.001234619055015698,0.540090527096629
235,4921511C10Rik,0.09501893888054641,-0.010144596915110118,0.23716878569188177
236,4921517D22Rik,0.10172295154645006,,0.2475890798129408
237,4921524J17Rik,0.0034947492823897055,0.042184572265098585,0.02569252641634867
238,4921536K21Rik,0.65180622082681,,0.8067896816121632
239,4930402H24Rik,0.12139330902421706,0.05874299948556654,0.2788885519019875
240,4930403P22Rik,0.6974784459998549,,0.8323057539041662
241,4930404A12Rik,0.7507374199919349,,0.8511526099620284
242,4930404N11Rik,0.7133862807749413,,0.8341168002013551
243,4930412M03Rik,0.27148656364922646,,0.4741082428606004
244,4930415O20Rik,0.009638024920663128,,0.05156112092765398
245,4930422M22Rik,0.6520036518358504,,0.8067949592635991
246,4930426I24Rik,0.7239497445793827,,0.8359652870967746
247,4930426L09Rik,0.34467009209477795,,0.5516467975764684
248,4930429F24Rik,0.5709117325235451,,0.7465585481653121
249,4930430F08Rik,0.8514470669921568,0.00033088167771261334,0.9070423184332362
250,4930432K21Rik,0.1473469799066822,-0.019381675873516968,0.31594701589062607
251,4930439D14Rik,0.7580098623606469,,0.8535931084069153
252,4930444A19Rik,0.7659458944915214,,0.8564210137584346
253,4930452B06Rik,0.5214868058163883,,0.7077942484392494
254,4930453N24Rik,3.155650099278895e-07,0.18187977851876397,2.0071216113687592e-05
255,4930469K13Rik,0.8267120447520712,,0.8918383057032674
256,4930471M09Rik,1.0,,1.0
257,4930480K23Rik,0.06858447777705005,,0.1921653637178974
258,4930483K19Rik,0.2777347645683985,,0.48086452950698266
259,4930500F10Rik,0.7145551992552772,,0.8341168002013551
260,4930503L19Rik,0.46836295846985976,0.0035032565359608015,0.6654924480150434
261,4930505N22Rik,0.09428167707819209,,0.23633204606981692
262,4930509G22Rik,0.7527454331905834,,0.8517926738804308
263,4930513N10Rik,0.7906391704962329,,0.8709194555004658
264,4930515G01Rik,0.5191798174774713,,0.7059493340198281
265,4930518I15Rik,0.23115434392022524,,0.42711784374919093
266,4930519P11Rik,0.25931079205919677,,0.46118705155657347
267,4930520M14Rik,0.7627122229526008,,0.8548878884590162
268,4930522L14Rik,0.09463040771973535,0.04674946271627449,0.2367292374604756
269,4930523C07Rik,1.1504597765494125e-06,0.33490165658685817,6.160367948788093e-05
270,4930524J08Rik,0.7120246388928123,,0.8341168002013551
271,4930524O07Rik,0.38968590247102536,,0.5966961209778745
272,4930532G15Rik,0.6985542318679367,0.008325685039737062,0.8323057539041662
273,4930533N22Rik,0.8861879083122337,,0.9279570860063755
274,4930535L15Rik,0.5227466736207084,,0.708799461147871
275,4930537H20Rik,0.7505149911725228,,0.8511526099620284
276,4930539E08Rik,0.3937565816398726,,0.600009056732107
277,4930539J05Rik,0.8759980856123368,0.0038604215244004286,0.9212680164643899
278,4930548H24Rik,0.7009781764645427,,0.8326940226678726
279,4930553M12Rik,0.5418830957247118,,0.7231661026219492
280,4930555A03Rik,0.2688079268150605,,0.47120586564693073
281,4930556I23Rik,0.8920073297844617,,0.9313267096241402
282,4930558K02Rik,0.5901571548426662,,0.7622584424470268
283,4930562F07Rik,0.6625781484171416,,0.8148069761688701
284,4930568A12Rik,0.707357077277474,,0.8341168002013551
285,4930579G24Rik,0.06724941330912873,,0.18965454619927594
286,4930599N23Rik,0.702922896932652,,0.8338610159311639
287,4931406C07Rik,0.572447634323395,0.016047213814284506,0.7477865781976792
288,4931406P16Rik,0.053910015628845495,-0.0203807915793872,0.16351791232859694
289,4931414P19Rik,0.4248428308006859,,0.6274493953244454
290,4931428F04Rik,0.6516572821140658,,0.8067896816121632
291,4931428L18Rik,0.702922896932652,,0.8338610159311639
292,4932422M17Rik,0.829268510277934,0.003649049812476296,0.8935191705032688
293,4932438A13Rik,0.0009035522806666983,0.06156053927334226,0.010190378106889046
294,4932438H23Rik,0.2839937394796031,,0.48779185136112774
295,4933404O12Rik,0.7558247673961647,-0.004112111592360803,0.8524925155263665
296,4933406C10Rik,0.7601438206819993,,0.8538476927537296
297,4933406I18Rik,0.6380990154557876,-0.0031310566725393394,0.7988989472083352
298,4933406P04Rik,0.11589025274401447,,0.27041058973603377
299,4933408B17Rik,0.8308686531487395,,0.8944741149543523
300,4933415A04Rik,0.8761216405031537,,0.9212680164643899
301,4933424G06Rik,0.7663193807701398,,0.8564210137584346
302,4933427D14Rik,0.7901839600075998,0.0043602738820348475,0.8707242123731621
303,4933428P19Rik,0.7627096719875736,,0.8548878884590162
304,4933429H19Rik,0.9584939245928513,-0.0025418870442536316,0.9730153832251824
305,4933433G15Rik,0.9193146403309997,0.001045497404472945,0.9481327829518936
306,4933433G19Rik,0.6973019271872978,,0.8323057539041662
307,4933434E20Rik,0.0031775426643281244,-0.04280753522982908,0.024028128898027398
308,4933440M02Rik,0.7310432151404873,,0.8395441940564007
309,5031425E22Rik,0.005630570525587255,-0.024219504939662073,0.035363934178249776
310,5031439G07Rik,0.7531741927788318,0.004907244235333293,0.8518384349229385
311,5033403F01Rik,0.6784671142152763,,0.8235993936366414
312,5033417F24Rik,0.4621806667834499,-0.003373837279264795,0.6598819228346202
313,5033430I15Rik,0.1263095071507408,,0.285420761875344
314,5430402O13Rik,0.5615855631364364,0.0025925956349694378,0.7387070470206281
315,5430403G16Rik,0.47051152891274295,0.0026049292601309504,0.6673657977446988
316,5430416N02Rik,0.05974652069509568,0.024444349385615627,0.17528070810338303
317,5430431A17Rik,0.49730652916028467,,0.6896570810764223
318,5730422E09Rik,0.5855301527338146,,0.7591776504299148
319,5730455P16Rik,0.6494268831367522,-0.00788843306325547,0.805481664421955
320,5730480H06Rik,0.1397026912997443,-0.005530694788691247,0.30538637857393514
321,5830405F06Rik,0.7674387112948587,0.0025829561970415853,0.856558870165499
322,5830418P13Rik,0.8941431738941197,,0.9329422565172165
323,5830432E09Rik,0.035406973800954394,0.06406853582118396,0.123595753132217
324,5830454E08Rik,0.3813783108318999,0.01812633204409556,0.5898136552362016
325,5830468F06Rik,0.060275615880838684,-0.05268257841878238,0.17627135480247605
326,5930430L01Rik,1.4682030151006896e-05,-0.055238274020399096,0.0005286374649198747
327,6030443J06Rik,0.4685016938143149,,0.6655698666092251
328,6030445D17Rik,0.5859529476902309,,0.7594138018618444
329,6030458C11Rik,0.0005483500988986041,-0.009847907181637167,0.007309390148084585
330,6030468B19Rik,0.6950003866075064,,0.8323057539041662
331,6230400D17Rik,0.007242865001474216,-0.03891086093530243,0.04211280671390809
332,6330403K07Rik,0.5616060119647648,,0.7387070470206281
333,6330418K02Rik,0.01522077372916015,-0.026752174212533855,0.06993630173317811
334,6430550D23Rik,0.3754865557424215,,0.584145594077565
335,6430573P05Rik,0.713158495265747,,0.8341168002013551
336,6530409C15Rik,0.040483642285417294,,0.1347089257292857
337,6530437J22Rik,0.22396892335991156,,0.4181064674761162
338,6720427I07Rik,0.09281660024630756,,0.23443468821671185
339,6720489N17Rik,0.2605850403118142,,0.46265107691425733
340,8030442B05Rik,0.8069428118052332,,0.8806358852825986
341,8030462N17Rik,0.8017473170247322,0.008306506220970383,0.8780568708597726
342,9030025P20Rik,0.9076671858992374,0.0007507309341754052,0.9406227639829167
343,9030624J02Rik,0.017680260015887572,0.05276847669453977,0.07721633251971811
344,9130011E15Rik,0.4224005178777367,0.017305889084931046,0.6257085934817957
345,9130019O22Rik,0.8421140165043353,0.005425846244833124,0.9017766538585865
346,9130023H24Rik,0.9575614705114834,,0.9724072750516466
347,9130221H12Rik,0.8036133979677509,,0.8787703839409641
348,9130401M01Rik,0.09104768559305132,0.01813592143610565,0.2323950907477965
349,9130604C24Rik,0.40277653809127395,,0.6087315035849534
350,9230020A06Rik,0.7147575485843536,,0.8341168002013551
351,9230104M06Rik,0.6668911210954136,,0.8172316693383584
352,9230110C19Rik,0.5975486400667508,,0.7680646825935814
353,9230111E07Rik,0.5987788797665765,,0.7689555563672444
354,9230116L04Rik,0.6323082702133813,-0.011496730147442532,0.7944272160607307
355,9330020H09Rik,0.4385123431519095,-0.02598752167300715,0.6391252366748198
356,9330102E08Rik,0.9527635127864972,,0.9695546832790393
357,9330160F10Rik,0.31652229227165735,-0.012818577563511109,0.5227394651593339
358,9330175E14Rik,0.1757884536217021,0.013848269669352826,0.3558367243747863
359,9330179D12Rik,0.2650067461213081,,0.46781269778810797
360,9330198N18Rik,0.7058223885286323,,0.8341168002013551
361,9430015G10Rik,0.4971947222967552,-0.005418255378410501,0.689600384146374
362,9430038I01Rik,0.21976132369352785,-0.044041705416695665,0.41333073939956533
363,9430041J12Rik,0.24425511001421724,,0.4424629938525578
364,9430060I03Rik,0.4488850602029771,0.005828569274416525,0.6482249974531892
365,9430065F17Rik,0.3136880688603318,,0.5196339903252191
366,9430078K24Rik,0.8788369924964481,,0.9230366735943415
367,9430098F02Rik,0.6995220985127514,,0.8323057539041662
368,9530020I12Rik,0.5905235441984704,,0.7624173115720592
369,9530027J09Rik,0.27259123780941424,,0.4753211530614436
370,9530052C20Rik,0.12959460503173478,,0.29012335198278305
371,9530068E07Rik,0.038452263350557674,0.03398782276694928,0.1299371250761833
372,9530077C05Rik,0.2101616784906112,,0.4009452741768909
373,9530082P21Rik,0.6713237669078144,,0.8196927303990366
374,9930004E17Rik,0.3517590124895609,,0.5591196786114674
375,9930012K11Rik,0.8990108387419998,-0.0029381891132940537,0.9358316698045408
376,9930021J03Rik,0.24519467330860492,0.03343786095040083,0.4438441572604478
377,9930022D16Rik,0.6355876374657531,0.009414537056624334,0.7969491741665052
378,9930104L06Rik,0.3144117868098623,0.03214959343659917,0.5204200381410271
379,9930111J21Rik1,0.05991642730305457,0.019071531336941883,0.175696895414761
380,9930111J21Rik2,8.115655215685199e-05,0.20313020537519752,0.0018727285424039695
381,A030001D20Rik,0.7110687667204849,,0.8341168002013551
382,A030005L19Rik,0.712252671722562,,0.8341168002013551
383,A130010J15Rik,0.9681024185433337,0.0018525373424303545,0.9807036384790987
384,A130051J06Rik,0.862737449457858,0.01820666199982935,0.9135553318437388
385,A230020J21Rik,0.8650629345217214,,0.9143178886172222
386,A230050P20Rik,0.006416695653536449,-0.05473106545432935,0.03854861843630109
387,A230060F14Rik,0.5121044685257566,,0.7001275494411053
388,A230072E10Rik,0.4976066261387063,0.005687278112248638,0.6897899132114161
389,A330009N23Rik,0.36719419700918376,0.016735805006207784,0.5761261317962776
390,A330035P11Rik,0.7525508728034206,-0.002740148196174571,0.8517926738804308
391,A330069E16Rik,0.23967542903721265,-0.018406947771996758,0.4368193637580035
392,A430005L14Rik,0.03531917931620058,-0.04450468769709953,0.12351359224403784
393,A430033K04Rik,0.8160682790521531,0.007618569616619313,0.8863080121802442
394,A430046D13Rik,0.30661904452681166,,0.5121304770947088
395,A430057M04Rik,0.6666415274958678,,0.8172316693383584
396,A430073D23Rik,0.9281768491441558,0.0025005200096930207,0.954192886517795
397,A430078G23Rik,0.009605431207089057,0.035313369060652466,0.05144841810146068
398,A430078I02Rik,0.5472504609336677,,0.7273344952756425
399,A430105J06Rik,0.00154365521635227,,0.0145757346351876
400,A430106G13Rik,0.44527869105627926,,0.6447760391821175
401,A430110L20Rik,0.3481828498357738,,0.5550548484023213
402,A530010L16Rik,0.7204524637016126,,0.8353941671461417
403,A530017D24Rik,0.6002121759766772,,0.7701647275973134
404,A530021J07Rik,0.18894982290204873,,0.3736649748994114
405,A530040E14Rik,0.36873923618618437,0.005558231645963134,0.5773934803065347
