,primerid,Pr(>Chisq),coef,FDR
32,1190002N15Rik,0.9269126201930662,0.0013681542946703783,0.9516464397401464
33,1190007I07Rik,0.12297241200157925,-0.011929952544728131,0.2747582600534572
34,1300002E11Rik,0.047811094150734444,0.018118239469691516,0.1457953296930403
35,1300014J16Rik,0.37268354099646545,0.018254141972037036,0.576928876759637
36,1300017J02Rik,0.5202947145937016,,0.706775018848556
37,1500002C15Rik,0.755837328349305,,0.8554294479645136
38,1500009L16Rik,0.9350912172932901,,0.9561525177643974
39,1500011B03Rik,2.2048136002956923e-05,-0.08383320578484083,0.0006469862859884081
40,1500011K16Rik,2.712772549218307e-05,-0.10918439666345064,0.0007672921002642299
41,1500015A07Rik,0.12583909703343965,0.02166816910599635,0.2792316540957341
42,1600002K03Rik,0.08044680670950158,-0.029734586722745898,0.20847952183455112
43,1600012H06Rik,0.15176531800040208,0.02129780330050189,0.3167254221427445
44,1600014C10Rik,0.0021291208782719005,0.0410193477181367,0.016863391027020804
45,1600020E01Rik,0.03215463278912683,0.06161322229405149,0.11154417188476168
46,1700001O22Rik,0.7563884023080344,,0.855490245150336
47,1700008J07Rik,0.09315693846155422,-0.015631808372356008,0.23054640310552524
48,1700010I14Rik,0.7559542490118534,0.017088243088219462,0.8554294479645136
49,1700011D18Rik,0.7071923629825445,,0.8313945856198048
50,1700011H14Rik,0.8257965152968634,,0.8900077702279114
51,1700016K19Rik,0.8553812190461834,,0.90868390628645
52,1700017B05Rik,0.5595058367512145,-0.028228986731732617,0.7385807137055117
53,1700017M07Rik,0.09929892707860334,,0.2400570241742041
54,1700019C18Rik,0.699025361118446,,0.8276280614961852
55,1700019J19Rik,0.38978094175969913,,0.5940828609961112
56,1700019L13Rik,0.7170531122095967,,0.8332303707917135
57,1700020I14Rik,0.03607572922148837,0.027911215114230337,0.12041696688649724
58,1700020L24Rik,0.3291451935969139,,0.5319475397612965
59,1700021A07Rik,0.8881860351298356,,0.9271052166092002
60,1700021F05Rik,0.008430347938268953,-0.009795974887090608,0.04423461460071607
61,1700022I11Rik,0.11441556159142768,,0.2629543262546935
62,1700022N22Rik,0.11945675183968811,,0.26969245054978236
63,1700025G04Rik,0.2539211292859037,0.014774174418748301,0.448117147880616
64,1700026D11Rik,0.9178292294022251,,0.9459899847338883
65,1700028J19Rik,0.09746986167307313,,0.23697419368273945
66,1700028K03Rik,0.03308166943560767,,0.11359641491591232
67,1700029I15Rik,0.06344506049027124,,0.17804403313395267
68,1700029J07Rik,0.5949704232119145,,0.7642997132299865
69,1700029M03Rik,0.10978158390361697,,0.2560616616366941
70,1700030K09Rik,0.8698294211642775,0.008616122602820575,0.9176528287604948
71,1700034H15Rik,0.850162238383284,,0.9061358325061711
72,1700037C18Rik,0.4371685158095523,-0.023880109000737643,0.6367052301081387
73,1700037H04Rik,0.03651380741346102,0.08566574885398094,0.1211326467806901
74,1700040D17Rik,0.7690178775504511,,0.8580404279347421
75,1700040L08Rik,0.7212879352706375,,0.8349720832355034
76,1700041G16Rik,0.6477031269167804,,0.8005234140025324
77,1700047I17Rik2,0.29717097750276067,,0.49780111605743194
78,1700052K11Rik,0.003976578143848829,,0.026046275035246123
79,1700055D18Rik,0.7262786767954914,,0.8376718288480455
80,1700056E22Rik,0.1468659313379037,-0.016148141692100097,0.3103535940096913
81,1700056N10Rik,0.36648991535641423,,0.5707865180176499
82,1700061G19Rik,0.750978384323869,,0.8531172249524084
83,1700064H15Rik,0.6524516558995714,,0.8034284454195818
84,1700065D16Rik,0.7339824871929708,,0.8425126348787815
85,1700066B19Rik,0.7012937597992481,-0.0013799424461953657,0.8292950934583407
86,1700066M21Rik,0.6609340323649725,,0.8090745931040118
87,1700067K01Rik,0.8448215556876675,,0.9025932889466638
88,1700084C06Rik,0.7245645954435197,-0.006027122608158585,0.8369095115143163
89,1700084E18Rik,0.2506193234228864,,0.44397852714389463
90,1700086O06Rik,0.9603769172564488,-0.0004899103289024639,0.9742954233036438
91,1700086P04Rik,0.7629926455966817,,0.8566625285418378
92,1700088E04Rik,0.2726137811602425,,0.4694940114095905
93,1700094J05Rik,0.6726808125659585,,0.8161323946236823
94,1700096K18Rik,0.743406663093115,0.010240445718373004,0.8481174976443209
95,1700097N02Rik,0.02813820864741428,0.02324094994760273,0.10145949765528084
96,1700102P08Rik,0.5445855921152476,,0.7256894043607415
97,1700105P06Rik,0.8197171702542363,,0.8855122116807984
98,1700109H08Rik,0.4694769659091077,,0.6649950692788966
99,1700113A16Rik,0.28138901987360415,-0.02680784534526768,0.4800931943104929
100,1700123O20Rik,0.046028107050576375,-0.008047524559361918,0.14187753538590947
101,1700125G22Rik,0.6765421287025526,,0.8174578221690416
102,1810006J02Rik,0.5311804028522158,0.027449527339601716,0.7152810798214146
103,1810009A15Rik,0.00020231732621955764,0.003349698293415637,0.003258401153638891
104,1810010H24Rik,0.5890293930195921,,0.7601565366511501
105,1810011H11Rik,0.7789590394869534,,0.8628862299784855
106,1810012K16Rik,0.3308533798870247,,0.5340194319186422
107,1810013L24Rik,0.6410165195908716,0.013677451977234495,0.7973728770449341
108,1810019N24Rik,0.644150395369083,,0.7992874285972085
109,1810021B22Rik,0.4565730834959523,,0.6538126555662037
110,1810022K09Rik,7.72605006378028e-06,-0.2624231690747247,0.000279821685098859
111,1810024B03Rik,0.3393321164053292,,0.5427606100557152
112,1810030O07Rik,0.8585697373092865,-0.01660984750498734,0.9104501361277387
113,1810032O08Rik,0.24555743572154765,0.01784636082133957,0.4372598054186552
114,1810034E14Rik,0.6364753596302326,0.018287705314396836,0.7945453625205131
115,1810037I17Rik,0.015786521473491064,0.032780637246252686,0.06804441488229894
116,1810041H14Rik,0.09084972177165088,-0.04855657533070604,0.22730571361796834
117,1810043G02Rik,0.36690069727190056,-0.013074999971482296,0.5711773137878744
118,1810044D09Rik,0.07158584168057638,,0.19281397168048628
119,1810055G02Rik,0.04473151975720959,,0.13924243030041938
120,1810058I24Rik,0.030471706510876013,0.08116700689182532,0.10770394431065626
121,1810062G17Rik,0.7462626584737228,,0.8495652283652431
122,1810062O18Rik,0.5729606260853428,0.0049432651631379585,0.7485347351526791
123,2010107E04Rik,0.030751286500489354,-0.044738037998087954,0.10835591109424399
124,2010109A12Rik,0.8336117312844743,0.009397470266870166,0.8954804997970828
125,2010111I01Rik,0.04991176816953219,-0.020533912601357368,0.1500120071173068
126,2010300C02Rik,0.22830291643035394,,0.41748913351902145
127,2010300F17Rik,0.7182535367863544,,0.833384277797298
128,2010315B03Rik,0.23663104899615836,-0.01671167495153946,0.42650681678157465
129,2010320M18Rik,0.904028401910821,0.004163647848445386,0.9369173787710221
130,2200002D01Rik,0.5640649404145648,-0.017027402311848697,0.7422530669391406
131,2210016F16Rik,0.0020991499224818503,0.07462640307286503,0.016714044930003
132,2210016L21Rik,0.06228334891451961,0.03129251369196104,0.1760853704645602
133,2210406O10Rik,0.8027647750867288,,0.8755305742031926
134,2210408I21Rik,0.9171893844976536,,0.9456786184071585
135,2210411M09Rik,0.09542505721967633,,0.23389592467968395
136,2210417A02Rik,0.714836163660466,,0.8321160470703863
137,2210418O10Rik,0.11261603797150246,,0.26025063736313647
138,2300009A05Rik,0.027910266776583214,0.048336294819321474,0.10088125354708435
139,2310001H17Rik,0.0011156827502109765,0.15062886046852367,0.010803326785273211
140,2310001K24Rik,0.6618688007177178,,0.8097262324734431
141,2310009B15Rik,0.006867611520221418,-0.043870341211983466,0.03815015523185989
142,2310011J03Rik,0.24177374211290364,0.02940109978749772,0.43228096299581664
143,2310022A10Rik,0.2577893401107954,0.0247091241864665,0.4525217752295134
144,2310022B05Rik,0.6304243410728818,0.0025055856326245763,0.7899216993643209
145,2310026I22Rik,0.10855112169424389,,0.25432788983337246
146,2310031A07Rik,0.7101549402959579,,0.8321117131250906
147,2310033P09Rik,0.09765209627132675,0.034724534929395284,0.23731201828543913
148,2310035C23Rik,0.05708817951083455,0.06345126433206963,0.1649711460495288
149,2310039H08Rik,0.0053360607617269715,-0.032392904598187916,0.0319449791421113
150,2310040G24Rik,0.5101988525874798,,0.6991241932328436
151,2310043M15Rik,0.6500184651551772,,0.801825425496147
152,2310044K18Rik,0.6718208696810963,-0.002836817505918906,0.8160448223144282
153,2310057M21Rik,0.09487274853599907,-0.023673270624400805,0.23290664952117324
154,2310061I04Rik,0.0040557904856639805,-0.011492281765393603,0.026398464933462526
155,2310068J16Rik,0.17683305501522537,,0.35175713277357895
156,2410002F23Rik,0.4249213072889687,0.03886530550002795,0.6259421561639757
157,2410004B18Rik,0.024571652039687558,0.026599884560204803,0.09295978262599187
158,2410015M20Rik,5.2411308446014346e-05,-0.0916981799610489,0.00123210824545696
159,2410018L13Rik,0.6848893589611669,,0.8210546945831821
160,2410080I02Rik,0.751192525371103,,0.8531172249524084
161,2410089E03Rik,0.5484793850721233,0.0029806778955382834,0.7288627314618418
162,2410131K14Rik,0.045292495292728566,-0.011214423380164738,0.14033505588968567
163,2510002D24Rik,0.18445694967735568,0.0018771709295869465,0.36141447685023714
164,2510009E07Rik,0.05613153284524997,,0.16322175367829972
165,2510017J16Rik,0.6943212014911556,0.0012483949904326733,0.8254700207482001
166,2510039O18Rik,0.3007630956838633,-0.023459586565402514,0.5011254084801463
167,2510046G10Rik,0.1488332094515214,-0.02222761721175317,0.3130043830861972
168,2610001J05Rik,0.07448438056474257,-0.05527623826531276,0.19735446996748246
169,2610002M06Rik,7.928092920889336e-05,-0.07597417808746397,0.0016528952462353309
170,2610008E11Rik,0.8861625603791485,0.014397004091291535,0.925995903723687
171,2610020C07Rik,0.9097615911326142,0.002877516522883714,0.9403395821672671
172,2610021A01Rik,0.3847865021365958,-0.01720337003744944,0.5888342540023871
173,2610035D17Rik,0.40978096856653357,-0.015046359643941788,0.6126423500941016
174,2610037D02Rik,0.5807667421920505,,0.7543677983235341
175,2610044O15Rik8,0.16762663499433242,0.03502968894637787,0.33882267083061546
176,2610206C17Rik,0.46062990179047353,,0.657443065204993
177,2610301B20Rik,0.8730471746140621,0.005480501675390735,0.9192673191524536
178,2610318N02Rik,0.7173927899692113,,0.8332303707917135
179,2610507B11Rik,0.6277757356278652,-0.023352084693080033,0.787942498989998
180,2610524H06Rik,0.25162337255512973,0.044372031268489376,0.44531650538358414
181,2700012I20Rik,0.8090436204135407,0.00013529962056977457,0.8791203758813733
182,2700016F22Rik,0.41949606637573233,,0.6207762176119066
183,2700038G22Rik,0.1493336924706219,0.022951403529035363,0.3136014599222028
184,2700049A03Rik,0.9613727889168258,1.4695327259652002e-05,0.9749899672300951
185,2700062C07Rik,0.048700701671996104,-0.025944881679195175,0.14771720938032223
186,2700097O09Rik,0.5905563615653171,-0.00454534591310678,0.7614778037517573
187,2810001G20Rik,0.01439818440093983,0.04969459883363313,0.06373076579038647
188,2810004N23Rik,0.011083180049957685,0.016490325603785272,0.05355659314537979
189,2810006K23Rik,0.42895990865678174,-0.022776876882177617,0.6295230329666756
190,2810021J22Rik,0.26384787822895656,-0.022021433404999555,0.4601271975238449
191,2810402E24Rik,0.21250942176422277,-0.011828161551069818,0.39825651431434506
192,2810403A07Rik,0.02642337623261434,0.05684400031305001,0.09724190461166633
193,2810405F17Rik,0.10135744457199898,,0.24276102849329034
194,2810408A11Rik,0.2754300025979331,,0.4733421934648336
195,2810414N06Rik,0.3203106566662886,,0.5233397480804011
196,2810425M01Rik,0.29692416472895317,,0.49765379668991216
197,2810454H06Rik,0.25706234601951755,0.010914141837524205,0.4518152890481912
198,2810474O19Rik,0.0009168882501995488,-0.03594626828846259,0.009440106635168732
199,2900009J06Rik,0.516112689767063,,0.703747546740631
200,2900060B14Rik,0.6439344800986975,-0.009831467152356124,0.7991978840362883
201,2900076A07Rik,0.06341989240133479,0.041213409882903965,0.1780132732501624
202,2900093K20Rik,0.025364076436515625,-0.028483900470091493,0.0947560756557963
203,2900097C17Rik,0.1149311089554683,0.030430580067201188,0.26384880821033674
204,3010003L21Rik,0.23821836557010348,,0.4283684534363494
205,3110001I22Rik,0.891525243514338,0.005344378821031365,0.9291759344289747
206,3110002H16Rik,0.020844755394775052,-0.04359460404482282,0.08286319324128534
207,3110009E18Rik,0.6467642990936759,-0.029025521217486666,0.8003387338904467
208,3110040N11Rik,0.002524467340904307,-0.05038265342670087,0.018907098494638952
209,3110043O21Rik,0.3002008401013701,-0.010415316725321516,0.5005467499786311
210,3110062M04Rik,0.08849335786512878,-0.04612857346312403,0.2230762139052174
211,3110070M22Rik,0.47313381358403234,,0.6680413971682915
212,3110082I17Rik,0.4478318862006323,-0.018038045108190046,0.645268276284194
213,3222401L13Rik,0.04971538255092103,,0.14974368830842322
214,3300002I08Rik,0.40530152593175356,,0.6079602296837678
215,3830403N18Rik,0.2867040500416059,,0.48637987368282176
216,3830406C13Rik,0.030361014215099163,0.011564630152962024,0.10737327352954912
217,4430402I18Rik,0.4369630317578162,,0.6367052301081387
218,4632404H12Rik,0.6540517675594251,-0.0030543511985347167,0.8043692147203199
219,4632415L05Rik,0.8655248928109758,0.007785496767703914,0.9144975889131904
220,4732440D04Rik,0.2106256681144275,0.01784335508207302,0.39579178486409367
221,4732465J04Rik,0.9506738944533826,,0.9671925866759405
222,4732471J01Rik,0.1700250227520508,,0.34187570548530233
223,4732491K20Rik,0.8257965152968634,,0.8900077702279114
224,4732496C06Rik,0.07390920629978759,,0.19636422867628628
225,4831440D22Rik,0.7834158202700544,,0.865473481571485
226,4831440E17Rik,0.2240748176052042,,0.4124056205336675
227,4833403J16Rik,0.642791479193474,-0.024743657514640707,0.7985930843446694
228,4833413E03Rik,0.9041508732993636,,0.9369173787710221
229,4833413G10Rik,0.38991172308289945,,0.5942099112416359
230,4833418N02Rik,0.023599244331311435,,0.09034480032732425
231,4833420G17Rik,0.005980509133904456,0.04100678716751799,0.034660397524432396
232,4833439L19Rik,0.03051001508758803,0.04566413811700426,0.10774816489500508
233,4833445I07Rik,0.34611019098165535,,0.5498267390581242
234,4921507P07Rik,0.34647217018336723,-0.0021658568989991866,0.5502974131572559
235,4921511C10Rik,0.11903202599644576,,0.26912148786276896
236,4921517D22Rik,0.11552094214342877,,0.2645243795791598
237,4921524J17Rik,0.0022822411278859696,0.04361666189583255,0.017717770342262205
238,4921536K21Rik,0.6524516558995714,,0.8034284454195818
239,4930402H24Rik,0.10134319420413507,0.045138108631613785,0.24276102849329034
240,4930403P22Rik,0.6867410243755027,,0.8216184431304641
241,4930404A12Rik,0.7562407033922283,,0.855490245150336
242,4930404N11Rik,0.7654492825138139,,0.8570463764925658
243,4930412M03Rik,0.2733333124087749,,0.47025489557626654
244,4930415O20Rik,0.008489521066478593,,0.04443992424504032
245,4930422M22Rik,0.6526434276683628,,0.8034284454195818
246,4930426I24Rik,0.7212260065254645,,0.8349720832355034
247,4930426L09Rik,0.3632775539090873,,0.5677061300175684
248,4930429F24Rik,0.5727316174633577,,0.7485195143720709
249,4930430F08Rik,0.7408563327125944,0.0005271669540870653,0.846857050256873
250,4930432K21Rik,0.06195004008218579,-0.011137779999870766,0.17534672813029356
251,4930439D14Rik,0.7681840382566375,,0.8575682465569912
252,4930444A19Rik,0.7710339882949425,,0.8592072424778786
253,4930452B06Rik,0.5234764785147386,,0.7093284606672081
254,4930453N24Rik,4.347336345469885e-07,0.18507927266813096,2.557376732804585e-05
255,4930469K13Rik,0.8257965152968634,,0.8900077702279114
256,4930471M09Rik,1.0,,1.0
257,4930480K23Rik,0.076970602927661,,0.20244367226775659
258,4930483K19Rik,0.2740186023010024,,0.4712397868283777
259,4930500F10Rik,0.7128177769315949,,0.8321117131250906
260,4930503L19Rik,0.6541414738282557,0.00385927694851646,0.8043692147203199
261,4930505N22Rik,0.09097254750984951,,0.22738600045849078
262,4930509G22Rik,0.7638949009871756,,0.8566778122278255
263,4930513N10Rik,0.7938219608441518,,0.8701849834170624
264,4930515G01Rik,0.5427369996275349,,0.7239189488325539
265,4930518I15Rik,0.19228820766638063,,0.37187393765392024
266,4930519P11Rik,0.25733154730934193,,0.45209818953814557
267,4930520M14Rik,0.765140636624108,,0.8570463764925658
268,4930522L14Rik,0.09395687043625121,0.044447004292853656,0.23135912484478116
269,4930523C07Rik,1.195783140388355e-06,0.33143591790959887,5.96938754942872e-05
270,4930524J08Rik,0.7145047545111807,,0.8321117131250906
271,4930524O07Rik,0.4060076789231815,,0.6084562609181993
272,4930532G15Rik,0.7025802525055581,0.009028740626891879,0.8296664331584006
273,4930533N22Rik,0.885103266781284,,0.9251676329504062
274,4930535L15Rik,0.5072828551325504,,0.696041850066892
275,4930537H20Rik,0.7561494278898492,,0.855490245150336
276,4930539E08Rik,0.39608194619106085,,0.5992379033519944
277,4930539J05Rik,0.9044672003840032,0.0036755199029623936,0.9369646423303178
278,4930548H24Rik,0.7147660309948404,,0.8321117131250906
279,4930553M12Rik,0.5686685112996047,,0.7454144206071813
280,4930555A03Rik,0.3245662534302667,,0.5271309339573871
281,4930556I23Rik,0.8915787916711543,,0.9291759344289747
282,4930558K02Rik,0.5392103518640988,,0.7212183506764827
283,4930562F07Rik,0.6652676847486231,,0.8126574850309254
284,4930568A12Rik,0.7589504641633882,,0.8561502343074413
285,4930579G24Rik,0.062001125764022516,,0.17540621039133036
286,4930599N23Rik,0.7038508602287409,,0.8296664331584006
287,4931406C07Rik,0.2665605927318209,0.009121869924097178,0.4629442586675737
288,4931406P16Rik,0.05438297645438189,-0.00958731788933441,0.15943348034005736
289,4931414P19Rik,0.4366626411598617,,0.6363553028300846
290,4931428F04Rik,0.6212713372325195,,0.7835439276009739
291,4931428L18Rik,0.7038508602287409,,0.8296664331584006
292,4932422M17Rik,0.9251119789907163,0.004024091307467394,0.9509387840980439
293,4932438A13Rik,0.00024260655481217027,0.06450690354947364,0.003742378908803979
294,4932438H23Rik,0.27177203655841253,,0.4685944725141316
295,4933404O12Rik,0.7080829077348134,-0.005498265702624362,0.8318302697843856
296,4933406C10Rik,0.7629926455966817,,0.8566625285418378
297,4933406I18Rik,0.7241025200399173,,0.8364528972158352
298,4933406P04Rik,0.10495192289202618,,0.24887350375418016
299,4933408B17Rik,0.81122433869362,,0.8804228445806845
300,4933415A04Rik,0.8770310407897809,,0.9205226119195806
301,4933424G06Rik,0.7676204658756144,,0.8572446022657262
302,4933427D14Rik,0.7805355643587915,0.004984517628686486,0.8637714110508792
303,4933428P19Rik,0.8131134424064039,,0.8814943271631979
304,4933429H19Rik,0.9036702072624581,-0.005894649080328758,0.9369173787710221
305,4933433G15Rik,0.9881266847049822,0.0011389280100484547,0.9941566853503634
306,4933433G19Rik,0.7040592091358068,,0.8296664331584006
307,4933434E20Rik,0.0008062369168889605,-0.03801001761612427,0.00861924474724776
308,4933440M02Rik,0.7128191115965025,,0.8321117131250906
309,5031425E22Rik,0.0006774642496396662,-0.008911210179574136,0.007671082981612922
310,5031439G07Rik,0.880583720671426,0.00426966759587254,0.9224668854373972
311,5033403F01Rik,0.6788937620139879,,0.8184833608719688
312,5033417F24Rik,0.2599369728314307,,0.45546221082056026
313,5033430I15Rik,0.11597537919890417,,0.26498386239282806
314,5430402O13Rik,0.5239195831195719,0.00306168499437655,0.7096765052824291
315,5430403G16Rik,0.43504061972186137,0.004117401821425903,0.6350023229060988
316,5430416N02Rik,0.08383454864058834,0.02355374838563891,0.21499117774592139
317,5430431A17Rik,0.5101807432496984,,0.6991241932328436
318,5730422E09Rik,0.6248140683847192,,0.7859877798076741
319,5730455P16Rik,0.4407775874145673,-0.008144388398165323,0.6393958841931878
320,5730480H06Rik,0.4993321620374912,-0.010131111271353292,0.6894719024123076
321,5830405F06Rik,0.6980852784200149,0.0016742188538883557,0.8270480488543274
322,5830418P13Rik,0.8924033304715139,,0.929571346812542
323,5830432E09Rik,0.02508487569965367,0.05430041202444186,0.09415658597717076
324,5830454E08Rik,0.3904760692596251,0.0182125213308479,0.5946709367327645
325,5830468F06Rik,0.04829294996449243,-0.06690320419927985,0.14690717724085706
326,5930430L01Rik,1.0791805226830481e-05,-0.06406289608774111,0.0003699703391836845
327,6030443J06Rik,0.4709445631571839,,0.6664602779341307
328,6030445D17Rik,0.5919649365422635,,0.762314558568814
329,6030458C11Rik,5.0331280108706896e-05,-0.002920924827353344,0.0012081435627626386
330,6030468B19Rik,0.6981567026959503,,0.8270480488543274
331,6230400D17Rik,0.014121026257944638,-0.023998887608391948,0.06305647149395806
332,6330403K07Rik,0.5435028305771831,,0.7247861288986913
333,6330418K02Rik,0.004292585577053902,-0.0283285329267778,0.02744188636759459
334,6430550D23Rik,0.34688813627837567,,0.5506091142092788
335,6430573P05Rik,0.6612000084170091,,0.8090935525059537
336,6530409C15Rik,0.04451800936456126,,0.1387933957048899
337,6530437J22Rik,0.2386066188894504,,0.42857524866468083
338,6720427I07Rik,0.10335171238081343,,0.246221577882683
339,6720489N17Rik,0.2627011079934116,,0.4587658373738603
340,8030442B05Rik,0.8163596974178046,,0.8831825907539131
341,8030462N17Rik,0.7909941504876342,0.007541639929454103,0.8695522640472062
342,9030025P20Rik,0.766477388800913,0.0021354638586595833,0.8571459234657839
343,9030624J02Rik,0.013055069993238156,0.05515600615699626,0.05950528447263517
344,9130011E15Rik,0.46088721481352285,0.012700867905223233,0.6577353988170207
345,9130019O22Rik,0.659651501201134,0.003895724622275395,0.8082816561400047
346,9130023H24Rik,0.905919589886248,,0.9376632874398863
347,9130221H12Rik,0.8388317064952737,,0.8988763604195485
348,9130401M01Rik,0.07993862202264833,0.020622748935344132,0.20750589060364275
349,9130604C24Rik,0.3992217672442936,,0.602172715007945
350,9230020A06Rik,0.7140174271039578,,0.8321117131250906
351,9230104M06Rik,0.6237434705593035,,0.7850899313690275
352,9230110C19Rik,0.6133415018939828,,0.776828971872193
353,9230111E07Rik,0.6429751218275978,,0.7986991450877168
354,9230116L04Rik,0.4282020599891587,-0.005112162871099269,0.6287053915706772
355,9330020H09Rik,0.441125361988915,-0.028339958345848848,0.6398079390810401
356,9330102E08Rik,0.9484588394571993,,0.9658577773718098
357,9330160F10Rik,0.3787547378663857,-0.008835268838191284,0.5830248916436929
358,9330175E14Rik,0.22885640817712743,0.012024181829728094,0.41815004436276826
359,9330179D12Rik,0.2460357178336685,,0.43790163983748104
360,9330198N18Rik,0.705413073281288,,0.8304679507518165
361,9430015G10Rik,0.47924517445103826,-0.0032704678395261144,0.6727189548476241
362,9430038I01Rik,0.16641329943194721,-0.047885053448946294,0.33710349122262306
363,9430041J12Rik,0.21546277512994857,,0.40174829946104995
364,9430060I03Rik,0.420957190992293,0.00780975599381361,0.622297499189881
365,9430065F17Rik,0.27837199642839844,,0.4766489431009531
366,9430078K24Rik,0.8755357182636688,,0.9201339371460764
367,9430098F02Rik,0.6726808125659585,,0.8161323946236823
368,9530020I12Rik,0.5940200778998982,,0.7637724853350284
369,9530027J09Rik,0.2223482500525054,,0.41043364365908847
370,9530052C20Rik,0.1194806633776566,,0.26969784041110384
371,9530068E07Rik,0.04145502215300727,0.029259203131589973,0.13236344828213498
372,9530077C05Rik,0.19961197918193013,,0.38162009446896317
373,9530082P21Rik,0.6755232957169188,,0.8174578221690416
374,9930004E17Rik,0.3575337724614605,,0.561813163900439
375,9930012K11Rik,0.7229287516721981,-1.5484363320494854e-05,0.8356413758853697
376,9930021J03Rik,0.2529296508497979,0.02746987570781914,0.44699697110690656
377,9930022D16Rik,0.35964829872662757,0.010883353954329352,0.5640041530719203
378,9930104L06Rik,0.38564734322562133,0.027892054335030544,0.5899317218714958
379,9930111J21Rik1,0.0739696056944989,0.019672929364959325,0.19636422867628628
380,9930111J21Rik2,3.821820574193619e-05,0.18342398913473468,0.0009936297477582774
381,A030001D20Rik,0.709788186636732,,0.8321117131250906
382,A030005L19Rik,0.7112247638065159,,0.8321117131250906
383,A130010J15Rik,0.9708463608963496,0.001771962264120467,0.9817353607917401
384,A130051J06Rik,0.6176107443202064,,0.7803431104499532
385,A230020J21Rik,0.8666314580567807,,0.9153580181616339
386,A230050P20Rik,0.007987061057551372,-0.036157081327542695,0.04269829605321701
387,A230060F14Rik,0.47989976722268884,,0.6729595083674568
388,A230072E10Rik,0.7431528871623903,0.002597707383783364,0.8479787977419857
389,A330009N23Rik,0.3504291966226812,0.018175935324117938,0.5539840819684828
390,A330035P11Rik,0.6022840025141344,-0.0012971905137690856,0.7696704285060789
391,A330069E16Rik,0.3362601375769625,-0.01239645347098107,0.5398256917154823
392,A430005L14Rik,0.030110895792120767,-0.03482942124707733,0.10679012858060379
393,A430033K04Rik,0.8397187819037697,0.00878358928328575,0.8995913507467479
394,A430046D13Rik,0.323394042762019,,0.5264234127392361
395,A430057M04Rik,0.5857540882802764,,0.757806010478877
396,A430073D23Rik,0.6437389167302431,0.0012588394303700767,0.7991124104098991
397,A430078G23Rik,0.0034307252061610036,0.04129150664416864,0.023352807125954486
398,A430078I02Rik,0.5418015329070378,,0.7233642202797212
399,A430105J06Rik,0.0013790083633902128,,0.012557394471860005
400,A430106G13Rik,0.4582944653747427,,0.6554536755102759
401,A430110L20Rik,0.36647532671528255,,0.5707865180176499
402,A530010L16Rik,0.6996656931325353,,0.8279168131977209
403,A530017D24Rik,0.6241591244937074,,0.7853699367248598
404,A530021J07Rik,0.17455443341731136,,0.348608073114267
405,A530040E14Rik,0.37063065319242183,0.005629187454850568,0.5750374052131062
406,A630001G21Rik,0.017017007872220314,0.006416549476289141,0.07179229247101701
407,A630014C17Rik,0.7687548478123513,,0.8578997366484468
408,A630019I02Rik,0.6707250096134678,,0.8155443348332607
