"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Esrra",709.283565691761,0.0385976592930071,0.132137756325981,0.292101670001022,0.770208889865836,0.94885270779813
"Gm6086",3.04682799656476,1.03259227236447,1.69429780236048,0.609451461794897,0.542225236159861,0.871915866737359
"Manea",748.493520048999,0.0284557647663103,0.109933513928965,0.258845221528144,0.795754664836853,0.953419854608141
"Cdk2ap2",3535.09263776554,0.0741486097304834,0.078734527134016,0.941754684120642,0.346318250789594,0.75266272034785
"Bccip",1676.69975317193,0.036882105203692,0.10351246430394,0.356305933316363,0.721611466384925,0.933874261472341
"Nelfcd",890.986811771945,0.0467692323793778,0.102519758740552,0.45619725362149,0.648248140155087,0.909530764905411
"Supt4a",1980.18772285052,0.0668639157733476,0.131611486357653,0.50804012342544,0.61142520504929,0.896031259146186
"Rab3gap2",1388.56487063702,-0.0525225741377793,0.114037034037773,-0.460574712249899,0.645103757753451,0.908610016418645
"Srpk2",4217.22548357889,-0.351389349400815,0.0711535498399182,-4.93846547630263,7.87397144439943e-07,2.97321161740522e-05
"Zfp383",264.865957996267,-0.00456826595908299,0.193482548399089,-0.023610739040196,0.98116310602473,0.996711223576139
"Kctd9",431.9261282861,-0.217462038403106,0.140499748972311,-1.54777528069436,0.121676409956037,0.496709782186516
"Zfp566",217.435198197849,0.0932736072563708,0.206781036421725,0.451074280651835,0.651936013648593,0.911594760690594
"Egln1",2033.40522285647,0.0489886800781583,0.093596132678335,0.523404959973286,0.600692473294941,0.891952388410841
"Lancl2",143.395139747193,-0.217402283520541,0.231883201106184,-0.937550812147829,0.348475299428569,0.753976093748837
"Ybx3",93.2845780896444,0.30699888469804,0.283508946706082,1.08285430941377,0.278873095027394,0.699574149719595
"Mmp11",95.7409818436785,-0.255352041977586,0.302179504258794,-0.845034287166269,0.398091695743308,0.790798113774771
"Dnlz",438.67302854631,0.0292338202797153,0.139582710093344,0.209437259529963,0.834106908760096,0.964645232849292
"Tor2a",937.109667663393,-0.324471676183617,0.122948991849362,-2.63907553289385,0.00831324562620743,0.0888898496731047
"Tpx2",12.8171050910721,0.474564504045154,0.981482370362182,0.483518113392126,0.628727901723465,0.901026669830548
"Tmem248",1640.35000567685,-0.00813353294364972,0.094202709078922,-0.0863407541372885,0.931195542300955,0.986222946878164
"Ftsj2",232.294289593651,0.0455310360857086,0.197375318161118,0.23068252155288,0.817561453116015,0.958730449368346
"BC096455",14.1534888727332,-0.960792620450828,2.49267330054126,-0.385446668940611,0.699906511688177,0.927539943915209
"Wdr45",530.669454830719,0.0865432326185521,0.135421050042599,0.639067800695156,0.522778825752789,0.863214795653585
"Dnpep",564.090916032126,-0.0374002935211812,0.118357490397001,-0.315994310083216,0.752006826931615,0.944677297762737
"BC030336",789.965961952945,-0.167165534324289,0.106833625843067,-1.56472770632952,0.117646769130069,0.488211108472656
"Pdgfrb",3.66778908624638,0.255849089735571,1.45123266106385,0.17629777540151,0.860060009635004,0.971928509075594
"Amfr",3359.60002642212,-0.0137718179760111,0.0758042551787706,-0.181676054246992,0.855836959158349,0.971928509075594
"AK158482",5.50256091596036,-1.82425992566399,1.35256853823812,-1.34873751243712,0.177421291977142,0.583428662545388
"Hypk",1743.52930938435,0.0218395968547075,0.0843815540089261,0.258819562062074,0.795774463691599,0.953419854608141
"AK082117",0.861408371450809,1.9507840779083,2.9833238189848,0.653896189711024,0.51317868893921,NA
"Gm11127",2174.41190926063,0.326790485500706,0.118736325382984,2.75223681082131,0.00591897020928327,0.0685417152689288
"Iffo1",445.910547940452,0.0327406724731278,0.167458688482976,0.195514922335346,0.844989856766468,0.968716051875116
"BC095938",39.689691195141,-0.0534009495990452,0.437742986744189,-0.121991559467867,0.902905702912048,0.98319902145037
"Stau1",1223.99832147629,0.0766074953286202,0.117761790302499,0.650529302686687,0.515350380160389,0.859139306370013
"Mphosph9",1720.07721541939,-0.0571054444286669,0.110485674886256,-0.516858357316062,0.60525503895639,0.893249122332948
"Cpeb2",315.02080362707,0.145921273140779,0.169294880012293,0.861935535972405,0.388722992604141,0.782833631930352
"Poln",6.62782831238483,-0.270680913666622,1.06165721642755,-0.254960743899481,0.798753419244905,0.953892289701965
"Hid1",1696.65458133624,-0.0346285532561573,0.106642976482154,-0.324714804466772,0.745396928985605,0.94278477190813
"AK035979",1.48437936275364,-1.03249237004,2.743174507836,-0.376385959803372,0.70662998237147,NA
"Stard8",3.04879181669818,1.39317531873002,1.97238558683566,0.706340245045653,0.479976571536628,0.843638416644398
"Prdm5",6.43381364311838,-0.421726252475762,1.19216351937701,-0.353748664190081,0.723527248892572,0.934876275494076
"Eme2",755.134738511554,-0.00556451831502788,0.142417800326137,-0.0390717894974163,0.968833152508246,0.994436231578356
"Hsf2bp",3.17716221887062,-1.92334916420111,1.62745552509686,-1.18181365606697,0.237279648022421,0.657458009755619
"Zfp148",3311.40847142209,-0.022942457801881,0.0734953752247804,-0.312161924906337,0.754917466775847,0.945238203781108
"Tcf4",66.3225436388486,-0.897448041530197,0.334130366864161,-2.68592181534655,0.00723300118225517,0.0802614136227408
"Cd6",3747.42703464978,1.99201400038065,0.104696159108327,19.0266196711147,1.02665452526123e-80,1.23347874598658e-77
"2610015P09Rik",231.850880478831,-0.0332884627638209,0.177931953701228,-0.187085355223586,0.851593710272525,0.970775270482145
"Aup1",2825.41845359901,0.0298733934559567,0.0933190493759647,0.320121064838568,0.748876557792346,0.943739921740911
"Fzd3",5.26520378754515,-1.1709901992809,1.21506162242415,-0.963729063341392,0.335181779262335,0.745039550331981
"Stau2",43.7484403681986,-0.209512435002144,0.395237677419571,-0.530092263394548,0.596047962872358,0.89097024309729
"Atp6v1d",1427.42148920496,-0.212742086019471,0.0975656394577378,-2.18050214401171,0.0292202600821223,0.217961291050151
"Hus1",654.469955852441,0.0380784740186997,0.136183861261512,0.279610767869022,0.779776144943315,0.95078068222346
"Chchd10",101.410119232224,0.26246246590828,0.288406837221129,0.910042454045719,0.362800120967689,0.764837517739508
"B930041F14Rik",265.361595528602,0.109840482822523,0.162521932702272,0.675850212929368,0.499135750483538,0.852888572442251
"Sos2",1084.63146103727,0.0701479897031112,0.118866197508489,0.590142455748209,0.555095147426446,0.875059796623713
"Rtn4ip1",353.191031896775,0.116980873081431,0.160702619415526,0.727933828999737,0.466654093626258,0.834948668499163
"M31_chromobox",445.233702214852,-0.165799503553159,0.141543402187705,-1.17136864728804,0.241450629026697,0.662723055704429
"Atpaf2",723.269565570112,-0.144244197678373,0.129590338239003,-1.11307833314197,0.265674788294689,0.68805761358076
"Acadvl",1885.71473528539,-0.165467350970238,0.0807394168053535,-2.04939987824221,0.040423029149705,0.271320849793043
"Ect2",62.48120426887,0.199196119965214,0.436443598042491,0.456407473631498,0.6480969924752,0.909530764905411
"Ewsr1",10022.6420753932,-0.0178944216176043,0.0834859151474445,-0.214340605669842,0.830281455007334,0.963422584813195
"Ccr7",14230.850934551,-0.0011348682475473,0.0693608436503204,-0.0163617999410256,0.986945754898099,0.998276067406496
"Uqcrc2",4379.48162836724,-0.147679589865969,0.0912577872472163,-1.61826836175533,0.105604775890068,0.462909690933046
"Mier3",727.403482744495,-0.0262910461617851,0.113961523237383,-0.23070107712601,0.817547036672348,0.958730449368346
"Itgae",545.54625264953,-0.740445781138329,0.191714158329464,-3.86223838442782,0.000112352853706415,0.00258235706884172
"Jrk",209.908864659685,-0.00656468547641894,0.206536463365947,-0.031784631969743,0.974643802356405,0.996266515665684
"Ntmt1",197.141357667688,-0.0163249696265015,0.225104856362424,-0.0725216234349823,0.942186797762697,0.988145272209932
"Gm15612",3.95618591258106,-0.05745637802234,1.33084591959128,-0.0431728250254438,0.965563767372572,0.9939936711011
