"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Wdr96",9.55692409312178,-1.53119322493868,0.891555271923511,-1.71744060425459,0.0858986980840509,0.257757044132534
"Pacsin1",1992.06098334161,-0.540776615180969,0.0792472256976052,-6.82391857154074,8.85901097021663e-12,3.74647573930461e-10
"Coro6",0.723008422044084,2.29324127886358,3.69018730530365,0.621443056716299,0.534308149897834,NA
"Dpp7",127.375284775315,-0.269851819310585,0.250582806524509,-1.07689678734678,0.281526378520726,0.543518367890443
"Ncapd2",467.224378642355,-0.339968590858206,0.151083687431437,-2.25020051229877,0.0244362197998612,0.106026785431203
"Dgkq",661.244295672184,-0.217124459373211,0.14054269490793,-1.54490035583458,0.122370367386693,0.324318540011484
"Ctnnd1",2.11408781717099,-3.46718527307298,2.14139243060649,-1.61912651951001,0.105420043924308,NA
"Lin52",343.107520772955,0.223006590779841,0.15564866245118,1.43275622975423,0.151927513953127,0.373987900243131
"Vopp1",1230.8488906894,0.298465260951372,0.0912519540381365,3.27078213389969,0.00107250500988746,0.00910158599360683
"Rpl27a",36822.4526960437,0.400214940098237,0.069253564500875,5.7789796522774,7.51550141650888e-09,2.1098776173569e-07
"Ptp4a1",1561.43294405373,0.0111727146876535,0.0864051717660962,0.129306087347395,0.8971154548674,0.957212645412106
"Fam212b",214.879446877411,0.555044076401447,0.196355044277443,2.82673703873474,0.00470249261703986,0.0300103238593485
"Pole2",479.928853753844,-0.470198871145985,0.132866924220723,-3.53887074532465,0.00040184256017081,0.00388284581941132
"Angel2",1932.85263873863,-0.144700940651262,0.0815587644323708,-1.77419240787113,0.0760313295978218,0.237745168510336
"Wnk3",0.80121418559738,-2.43316147782219,3.53747733088512,-0.687823906765046,0.491563679363408,NA
"Eif2b5",1478.11987808633,0.183153525261481,0.0875583569036581,2.09178805699847,0.0364574791914165,0.142006546461659
"Gm8221",8.55411047445554,0.594635568784195,1.070514453638,0.555467109073963,0.578575201334755,0.791501356408673
"Gm12250",1493.42639405033,0.602178141242763,0.087114491806702,6.9124910075689,4.76216197737124e-12,2.09057262999685e-10
"Egf",72.5086724327981,0.222086082764329,0.320808513116008,0.692269917051796,0.488767838310173,0.731163490701706
"Itfg3",597.707415482235,0.27341923000352,0.121346102418046,2.25321806432291,0.0242454029578366,0.105523645737932
"AI413582",488.240103527493,0.0672809160804203,0.134305483953503,0.500954347506117,0.61640325252215,0.815033737264015
"Hibch",369.416509157093,-0.0817087404577765,0.151716806598293,-0.538560903632255,0.590189870478812,0.79973184663673
"Gprasp2",55.3407522850876,-0.588805376484408,0.374081389114248,-1.57400339503279,0.115486664553994,0.313139412950742
"Rrp7a",1530.68225344886,0.268122565899795,0.0879240228182045,3.04948019103013,0.0022923775002291,0.0169392365449903
"Lrp10",4150.96695784565,-0.381678008629532,0.0655654625851685,-5.82132716800005,5.83821576944648e-09,1.66448187566219e-07
"C130036L24Rik",46.3192171267176,-0.0583194116507429,0.401800707310852,-0.145145119432615,0.884596295292773,0.952048984706361
"Phf3",5254.19734757004,-0.109937589190103,0.061836409359817,-1.77787795779654,0.0754239011370265,0.236447500302806
"AV039307",2.10874408516862,-1.68045633379411,1.91776511408137,-0.876257640445748,0.380889987519405,NA
"Cd40",1.15367817237189,-1.49011529543252,2.46302325229017,-0.604994408415344,0.545182712002981,NA
"Klhl15",185.114609976205,-0.162170013440995,0.205066615124412,-0.790816259109792,0.429051220556098,0.683975948855894
"Hbp1",2070.60540452118,-0.327162114405395,0.0778326606469171,-4.20340396545796,2.6293073327269e-05,0.00035187787057285
"Rbm28",1875.06924601493,-0.0139020119281233,0.0848659262764791,-0.163811467547445,0.86987956383515,0.946848631329376
